KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
0008E0,18.01,30.45,20260102,20250812,20260811
391600,-0.5,20.37,20260102,20250812,20260811
455660,-3.32,-4.59,20260102,20250812,20260811
245710,-7.15,10.9,20260102,20250812,20260811
131890,45.96,87.9,20260102,20250812,20260811
108450,61.42,123.92,20260102,20250812,20260811
316300,-9.02,1.4,20260102,20250812,20260811
277540,29.97,63.05,20260102,20250812,20260811
483320,63.38,123.81,20260102,20250812,20260811
448540,5.84,7.84,20260102,20250812,20260811
0099L0,0.32,,20260102,20250812,20260811
433500,30.49,62.61,20260102,20250812,20260811
0102X0,7.68,,20260102,20250812,20260811
487920,-7.09,-0.06,20260102,20250812,20260811
487910,-7.57,-2.44,20260102,20250812,20260811
145670,-51.68,-67.21,20260102,20250812,20260811
497520,6.88,39.91,20260102,20250812,20260811
238720,35.0,59.51,20260102,20250812,20260811
196030,41.9,74.91,20260102,20250812,20260811
205720,-20.79,-30.36,20260102,20250812,20260811
469160,56.43,107.67,20260102,20250812,20260811
356540,-4.3,-7.7,20260102,20250812,20260811
447430,8.71,8.64,20260102,20250812,20260811
416090,29.42,73.75,20260102,20250812,20260811
168580,3.18,22.46,20260102,20250812,20260811
219900,-0.22,39.82,20260102,20250812,20260811
272910,-0.82,-3.07,20260102,20250812,20260811
0087F0,16.71,34.61,20260102,20250812,20260811
371870,-17.48,-9.16,20260102,20250812,20260811
380340,65.87,142.41,20260102,20250812,20260811
496120,69.25,145.95,20260102,20250812,20260811
354500,-6.23,9.88,20260102,20250812,20260811
305050,46.99,99.59,20260102,20250812,20260811
457480,-16.45,15.75,20260102,20250812,20260811
469170,0.44,6.98,20260102,20250812,20260811
466810,1.35,8.88,20260102,20250812,20260811
457930,32.48,84.25,20260102,20250812,20260811
487750,83.55,222.58,20260102,20250812,20260811
445690,29.39,62.05,20260102,20250812,20260811
0120J0,-22.01,,20260102,20250812,20260811
486240,78.47,180.2,20260102,20250812,20260811
434960,57.58,127.94,20260102,20250812,20260811
0098Z0,59.0,,20260102,20250812,20260811
448570,40.21,82.89,20260102,20250812,20260811
285690,32.84,54.75,20260102,20250812,20260811
0073X0,-12.7,-7.48,20260102,20250812,20260811
293180,58.11,128.83,20260102,20250812,20260811
407310,36.81,80.81,20260102,20250812,20260811
332930,59.16,131.11,20260102,20250812,20260811
304780,85.49,277.26,20260102,20250812,20260811
306520,-51.95,-67.18,20260102,20250812,20260811
0123S0,1.55,,20260102,20250812,20260811
0091M0,1.05,,20260102,20250812,20260811
448490,-4.85,-9.04,20260102,20250812,20260811
454320,29.9,66.31,20260102,20250812,20260811
395290,-42.93,-45.85,20260102,20250812,20260811
395280,1.17,-9.42,20260102,20250812,20260811
368190,-1.67,4.71,20260102,20250812,20260811
402460,66.65,84.93,20260102,20250812,20260811
395270,122.29,309.04,20260102,20250812,20260811
438900,-2.32,-9.26,20260102,20250812,20260811
367740,86.75,167.02,20260102,20250812,20260811
407300,14.81,32.43,20260102,20250812,20260811
381560,73.34,110.81,20260102,20250812,20260811
441540,-3.56,5.07,20260102,20250812,20260811
381570,29.55,30.13,20260102,20250812,20260811
479850,26.6,12.68,20260102,20250812,20260811
453060,1.55,2.57,20260102,20250812,20260811
304760,52.83,116.52,20260102,20250812,20260811
322410,23.93,33.89,20260102,20250812,20260811
332940,62.12,141.55,20260102,20250812,20260811
322400,-13.35,-9.67,20260102,20250812,20260811
473640,2.43,63.15,20260102,20250812,20260811
354350,-6.5,7.14,20260102,20250812,20260811
461340,60.23,78.89,20260102,20250812,20260811
401590,-6.48,13.97,20260102,20250812,20260811
0040S0,51.55,84.04,20260102,20250812,20260811
314700,2.95,6.64,20260102,20250812,20260811
486830,1.86,2.54,20260102,20250812,20260811
432840,10.48,23.57,20260102,20250812,20260811
498050,-25.04,-1.11,20260102,20250812,20260811
476260,39.2,100.63,20260102,20250812,20260811
434730,18.51,54.97,20260102,20250812,20260811
0082F0,10.48,18.54,20260102,20250812,20260811
491820,46.45,115.22,20260102,20250812,20260811
461500,-4.07,-9.12,20260102,20250812,20260811
0111J0,29.02,,20260102,20250812,20260811
495750,66.06,141.09,20260102,20250812,20260811
304770,-6.49,9.49,20260102,20250812,20260811
306530,-35.22,-13.09,20260102,20250812,20260811
375760,53.27,115.55,20260102,20250812,20260811
491700,59.73,128.67,20260102,20250812,20260811
0000Y0,1.61,-0.8,20260102,20250812,20260811
215620,1.13,4.29,20260102,20250812,20260811
0113P0,1.78,,20260102,20250812,20260811
391670,59.3,116.6,20260102,20250812,20260811
472920,-4.1,-12.65,20260102,20250812,20260811
472840,57.37,127.75,20260102,20250812,20260811
0005G0,110.46,264.87,20260102,20250812,20260811
0135Y0,0.0,,20260102,20250812,20260811
483570,5.61,21.78,20260102,20250812,20260811
069660,58.18,128.55,20260102,20250812,20260811
294400,59.36,131.32,20260102,20250812,20260811
253250,85.34,272.85,20260102,20250812,20260811
253240,-52.22,-67.58,20260102,20250812,20260811
253230,-83.95,-92.82,20260102,20250812,20260811
464240,0.0,-1.11,20260102,20250812,20260811
458210,1.69,2.72,20260102,20250812,20260811
488200,17.32,35.75,20260102,20250812,20260811
488210,46.1,127.1,20260102,20250812,20260811
100910,58.47,134.51,20260102,20250812,20260811
435530,7.45,16.79,20260102,20250812,20260811
435540,10.3,22.38,20260102,20250812,20260811
435550,10.81,23.32,20260102,20250812,20260811
148070,-4.2,-10.53,20260102,20250812,20260811
167860,-9.25,-19.37,20260102,20250812,20260811
471460,-22.19,-30.43,20260102,20250812,20260811
114470,-1.17,-2.91,20260102,20250812,20260811
473490,42.55,60.71,20260102,20250812,20260811
489860,17.71,31.61,20260102,20250812,20260811
130730,1.58,-0.53,20260102,20250812,20260811
419890,1.06,-1.26,20260102,20250812,20260811
411860,-0.34,6.13,20260102,20250812,20260811
476450,1.89,0.09,20260102,20250812,20260811
430500,-1.13,-4.3,20260102,20250812,20260811
449770,9.8,23.04,20260102,20250812,20260811
0127V0,9.31,,20260102,20250812,20260811
0137W0,9.36,,20260102,20250812,20260811
0127T0,12.93,,20260102,20250812,20260811
449780,11.23,18.71,20260102,20250812,20260811
0137V0,21.06,,20260102,20250812,20260811
0107F0,14.77,,20260102,20250812,20260811
453080,14.8,22.67,20260102,20250812,20260811
460270,0.31,5.94,20260102,20250812,20260811
138230,0.06,4.15,20260102,20250812,20260811
225800,-2.47,5.87,20260102,20250812,20260811
139660,1.11,-2.97,20260102,20250812,20260811
230480,0.69,-8.62,20260102,20250812,20260811
0084E0,4.97,,20260102,20250812,20260811
373790,3.2,7.96,20260102,20250812,20260811
483030,10.33,34.83,20260102,20250812,20260811
459790,13.99,31.45,20260102,20250812,20260811
498270,18.23,41.51,20260102,20250812,20260811
474800,29.63,45.0,20260102,20250812,20260811
0084D0,9.57,16.89,20260102,20250812,20260811
104520,24.82,43.61,20260102,20250812,20260811
0015E0,-0.66,-1.17,20260102,20250812,20260811
483020,-22.77,10.29,20260102,20250812,20260811
200250,-14.4,-8.35,20260102,20250812,20260811
454780,-4.78,-9.68,20260102,20250812,20260811
454180,-12.4,-9.02,20260102,20250812,20260811
104530,15.14,21.35,20260102,20250812,20260811
496090,66.03,142.68,20260102,20250812,20260811
469790,87.39,214.47,20260102,20250812,20260811
316670,-6.48,9.93,20260102,20250812,20260811
291630,-34.78,-12.23,20260102,20250812,20260811
291620,-19.0,-32.27,20260102,20250812,20260811
153270,60.64,138.28,20260102,20250812,20260811
122260,1.34,-0.76,20260102,20250812,20260811
0015F0,-3.8,-3.97,20260102,20250812,20260811
0097L0,17.43,,20260102,20250812,20260811
069500,58.42,129.17,20260102,20250812,20260811
226980,12.76,25.26,20260102,20250812,20260811
337160,70.75,158.93,20260102,20250812,20260811
363580,110.54,281.74,20260102,20250812,20260811
278530,59.17,131.76,20260102,20250812,20260811
337150,25.32,61.1,20260102,20250812,20260811
223190,49.13,94.35,20260102,20250812,20260811
252650,21.71,34.92,20260102,20250812,20260811
360140,54.58,89.39,20260102,20250812,20260811
284430,17.96,40.16,20260102,20250812,20260811
252670,-83.77,-92.78,20260102,20250812,20260811
494890,57.87,128.72,20260102,20250812,20260811
498400,35.98,69.3,20260102,20250812,20260811
0117L0,1.55,,20260102,20250812,20260811
473290,1.23,0.02,20260102,20250812,20260811
0007F0,0.59,-0.93,20260102,20250812,20260811
0119H0,-0.15,,20260102,20250812,20260811
305720,5.08,11.3,20260102,20250812,20260811
462330,-19.81,-17.46,20260102,20250812,20260811
461950,-4.48,7.75,20260102,20250812,20260811
457690,-2.6,-6.92,20260102,20250812,20260811
271060,3.98,5.82,20260102,20250812,20260811
457700,-19.13,-27.19,20260102,20250812,20260811
395160,84.0,224.72,20260102,20250812,20260811
471990,35.94,114.18,20260102,20250812,20260811
487240,47.65,118.1,20260102,20250812,20260811
481050,0.05,-0.03,20260102,20250812,20260811
459580,0.05,0.01,20260102,20250812,20260811
439860,-0.56,-2.62,20260102,20250812,20260811
266370,90.71,223.28,20260102,20250812,20260811
368680,-2.71,3.89,20260102,20250812,20260811
423160,0.05,0.0,20260102,20250812,20260811
292190,52.18,118.37,20260102,20250812,20260811
306950,73.5,239.15,20260102,20250812,20260811
229720,49.15,93.3,20260102,20250812,20260811
266360,-22.13,-23.76,20260102,20250812,20260811
291890,14.32,28.37,20260102,20250812,20260811
289040,64.85,141.6,20260102,20250812,20260811
156080,61.56,140.67,20260102,20250812,20260811
278540,62.12,143.4,20260102,20250812,20260811
251350,9.99,23.33,20260102,20250812,20260811
269420,5.56,13.55,20260102,20250812,20260811
433970,3.88,7.22,20260102,20250812,20260811
433980,6.6,13.29,20260102,20250812,20260811
434060,5.97,14.76,20260102,20250812,20260811
0082V0,4.77,14.0,20260102,20250812,20260811
329650,-0.49,1.82,20260102,20250812,20260811
329660,3.15,8.81,20260102,20250812,20260811
329670,6.31,14.62,20260102,20250812,20260811
395170,32.99,78.84,20260102,20250812,20260811
315930,69.16,177.55,20260102,20250812,20260811
261220,72.07,59.3,20260102,20250812,20260811
271050,-51.86,-49.08,20260102,20250812,20260811
468370,-3.69,-0.5,20260102,20250812,20260811
468630,-5.4,-1.42,20260102,20250812,20260811
468380,-3.65,0.0,20260102,20250812,20260811
275290,67.28,140.77,20260102,20250812,20260811
117700,64.34,60.98,20260102,20250812,20260811
300950,-3.6,-14.35,20260102,20250812,20260811
266390,43.7,50.28,20260102,20250812,20260811
279530,25.43,34.26,20260102,20250812,20260811
132030,-3.0,24.49,20260102,20250812,20260811
280940,-1.3,-24.17,20260102,20250812,20260811
138910,11.4,40.14,20260102,20250812,20260811
471230,-4.58,-9.36,20260102,20250812,20260811
439870,-21.64,-29.74,20260102,20250812,20260811
114260,-0.05,-1.92,20260102,20250812,20260811
152380,-4.09,-8.59,20260102,20250812,20260811
176950,6.59,11.32,20260102,20250812,20260811
292770,2.35,3.78,20260102,20250812,20260811
276990,16.36,35.99,20260102,20250812,20260811
476070,2.3,35.93,20260102,20250812,20260811
0064K0,-2.41,31.77,20260102,20250812,20260811
0089D0,24.42,32.4,20260102,20250812,20260811
498410,1.45,-5.47,20260102,20250812,20260811
102960,2.51,20.18,20260102,20250812,20260811
404260,41.31,79.03,20260102,20250812,20260811
273140,-0.04,-0.09,20260102,20250812,20260811
153130,-0.1,-0.41,20260102,20250812,20260811
214980,-0.14,-0.38,20260102,20250812,20260811
487950,30.8,34.52,20260102,20250812,20260811
122630,82.8,270.99,20260102,20250812,20260811
445290,15.46,87.31,20260102,20250812,20260811
488770,1.96,1.62,20260102,20250812,20260811
321410,1.72,4.15,20260102,20250812,20260811
337120,51.47,108.34,20260102,20250812,20260811
401470,18.02,20.76,20260102,20250812,20260811
244620,30.18,35.11,20260102,20250812,20260811
275280,55.76,108.83,20260102,20250812,20260811
308620,-3.71,-0.21,20260102,20250812,20260811
0091C0,-4.39,,20260102,20250812,20260811
484790,-6.92,-8.17,20260102,20250812,20260811
304660,-4.75,-4.5,20260102,20250812,20260811
304670,5.74,4.58,20260102,20250812,20260811
481060,-10.41,-13.93,20260102,20250812,20260811
0041D0,-10.7,-1.91,20260102,20250812,20260811
487230,23.4,21.32,20260102,20250812,20260811
485540,6.0,22.08,20260102,20250812,20260811
483280,-3.15,4.55,20260102,20250812,20260811
428560,-6.88,-9.15,20260102,20250812,20260811
379800,9.44,22.35,20260102,20250812,20260811
449180,10.99,18.76,20260102,20250812,20260811
453660,-2.54,8.76,20260102,20250812,20260811
453650,2.33,12.83,20260102,20250812,20260811
0005A0,0.87,6.48,20260102,20250812,20260811
276970,1.89,0.26,20260102,20250812,20260811
0026E0,8.18,17.41,20260102,20250812,20260811
0068M0,4.4,14.64,20260102,20250812,20260811
0089C0,6.9,18.05,20260102,20250812,20260811
200030,15.57,23.69,20260102,20250812,20260811
219480,11.35,17.78,20260102,20250812,20260811
0041E0,19.64,37.16,20260102,20250812,20260811
218420,30.65,45.44,20260102,20250812,20260811
463640,-1.73,2.42,20260102,20250812,20260811
463690,-6.1,7.9,20260102,20250812,20260811
463680,25.98,44.24,20260102,20250812,20260811
453630,6.06,4.19,20260102,20250812,20260811
453640,5.22,30.72,20260102,20250812,20260811
185680,24.68,87.67,20260102,20250812,20260811
0028X0,-2.76,3.45,20260102,20250812,20260811
379810,13.78,27.45,20260102,20250812,20260811
449190,14.6,22.66,20260102,20250812,20260811
494300,-5.74,-1.82,20260102,20250812,20260811
409820,27.93,44.0,20260102,20250812,20260811
304940,14.71,21.45,20260102,20250812,20260811
409810,-13.76,-19.4,20260102,20250812,20260811
411420,41.28,52.16,20260102,20250812,20260811
455030,-1.86,1.76,20260102,20250812,20260811
261240,-0.07,4.28,20260102,20250812,20260811
261250,-2.31,6.46,20260102,20250812,20260811
261270,1.67,-2.59,20260102,20250812,20260811
261260,1.2,-7.89,20260102,20250812,20260811
0144M0,-10.5,,20260102,20250812,20260811
280930,18.47,30.3,20260102,20250812,20260811
0048J0,-1.94,1.62,20260102,20250812,20260811
390390,53.42,99.13,20260102,20250812,20260811
489250,20.82,29.67,20260102,20250812,20260811
483290,12.34,16.06,20260102,20250812,20260811
441640,3.93,11.03,20260102,20250812,20260811
352560,7.23,5.75,20260102,20250812,20260811
314250,15.07,18.67,20260102,20250812,20260811
473460,-0.57,11.14,20260102,20250812,20260811
0144L0,1.32,,20260102,20250812,20260811
390400,11.27,23.99,20260102,20250812,20260811
0132H0,-9.26,,20260102,20250812,20260811
437080,-4.05,-4.49,20260102,20250812,20260811
419420,13.66,51.28,20260102,20250812,20260811
491090,11.1,29.9,20260102,20250812,20260811
0038A0,-0.82,17.2,20260102,20250812,20260811
244580,-25.03,-0.05,20260102,20250812,20260811
091160,74.34,204.39,20260102,20250812,20260811
494310,88.88,438.69,20260102,20250812,20260811
0080G0,6.62,13.95,20260102,20250812,20260811
0100K0,-16.85,,20260102,20250812,20260811
325020,45.75,73.64,20260102,20250812,20260811
244670,13.77,20.58,20260102,20250812,20260811
140700,52.64,70.73,20260102,20250812,20260811
102780,72.55,144.55,20260102,20250812,20260811
213610,61.28,119.91,20260102,20250812,20260811
448330,23.85,47.38,20260102,20250812,20260811
325010,56.52,125.48,20260102,20250812,20260811
385510,31.1,48.02,20260102,20250812,20260811
446690,95.13,207.14,20260102,20250812,20260811
437070,-4.38,-0.43,20260102,20250812,20260811
117460,12.84,23.86,20260102,20250812,20260811
275300,66.3,165.54,20260102,20250812,20260811
140710,9.74,6.11,20260102,20250812,20260811
0098F0,38.97,,20260102,20250812,20260811
395150,-37.01,-43.65,20260102,20250812,20260811
456250,-14.63,4.18,20260102,20250812,20260811
400570,-6.2,9.79,20260102,20250812,20260811
144600,-15.9,59.35,20260102,20250812,20260811
091170,26.34,34.43,20260102,20250812,20260811
453810,-14.9,-8.2,20260102,20250812,20260811
453820,-28.48,-21.64,20260102,20250812,20260811
0000H0,-4.81,4.11,20260102,20250812,20260811
477730,-11.35,-6.93,20260102,20250812,20260811
114800,-52.29,-67.64,20260102,20250812,20260811
101280,14.94,28.28,20260102,20250812,20260811
352540,-11.46,-6.89,20260102,20250812,20260811
091180,17.01,49.87,20260102,20250812,20260811
385520,36.51,88.41,20260102,20250812,20260811
363570,-10.9,-16.82,20260102,20250812,20260811
0115D0,-7.18,,20260102,20250812,20260811
273130,-4.5,-8.08,20260102,20250812,20260811
102970,22.43,46.88,20260102,20250812,20260811
419430,-6.95,36.62,20260102,20250812,20260811
169950,0.19,16.73,20260102,20250812,20260811
428510,50.6,91.63,20260102,20250812,20260811
283580,-1.22,22.14,20260102,20250812,20260811
099140,-9.4,-2.32,20260102,20250812,20260811
204450,-18.42,-15.66,20260102,20250812,20260811
415340,30.92,75.26,20260102,20250812,20260811
256750,11.96,59.9,20260102,20250812,20260811
0065G0,-16.04,-4.8,20260102,20250812,20260811
372330,-18.14,-9.67,20260102,20250812,20260811
0048K0,-20.3,-1.31,20260102,20250812,20260811
117680,-0.97,7.14,20260102,20250812,20260811
279540,33.94,65.83,20260102,20250812,20260811
445150,0.81,7.91,20260102,20250812,20260811
211900,30.71,47.07,20260102,20250812,20260811
237370,8.18,10.56,20260102,20250812,20260811
495850,65.65,141.23,20260102,20250812,20260811
0115E0,30.39,,20260102,20250812,20260811
373490,33.08,78.58,20260102,20250812,20260811
229200,-6.57,9.89,20260102,20250812,20260811
233740,-35.42,-13.65,20260102,20250812,20260811
360150,-45.85,-56.51,20260102,20250812,20260811
251340,-19.41,-32.6,20260102,20250812,20260811
461450,7.67,20.89,20260102,20250812,20260811
226490,46.21,98.88,20260102,20250812,20260811
237350,60.59,137.7,20260102,20250812,20260811
359210,49.42,102.85,20260102,20250812,20260811
337140,52.47,114.73,20260102,20250812,20260811
138920,7.88,9.95,20260102,20250812,20260811
244660,5.06,6.21,20260102,20250812,20260811
375770,54.51,117.59,20260102,20250812,20260811
459560,12.9,40.08,20260102,20250812,20260811
475080,-13.51,-10.45,20260102,20250812,20260811
266410,19.94,15.74,20260102,20250812,20260811
298770,81.42,158.26,20260102,20250812,20260811
476800,-11.43,-8.34,20260102,20250812,20260811
450190,67.74,175.87,20260102,20250812,20260811
450180,1.69,28.67,20260102,20250812,20260811
266420,-14.04,4.13,20260102,20250812,20260811
364690,55.44,117.29,20260102,20250812,20260811
487130,59.55,135.5,20260102,20250812,20260811
0074K0,28.67,55.34,20260102,20250812,20260811
471040,41.51,74.01,20260102,20250812,20260811
0132D0,-8.85,,20260102,20250812,20260811
0020H0,17.71,59.99,20260102,20250812,20260811
475070,25.33,61.83,20260102,20250812,20260811
0015B0,37.46,59.13,20260102,20250812,20260811
0104H0,14.68,,20260102,20250812,20260811
0113G0,10.86,,20260102,20250812,20260811
497780,13.58,18.33,20260102,20250812,20260811
490330,29.35,89.13,20260102,20250812,20260811
462900,-30.48,-2.35,20260102,20250812,20260811
482030,2.29,23.78,20260102,20250812,20260811
476850,42.75,79.51,20260102,20250812,20260811
0051A0,53.15,98.11,20260102,20250812,20260811
495230,55.31,128.15,20260102,20250812,20260811
0093D0,44.46,,20260102,20250812,20260811
488290,48.49,81.91,20260102,20250812,20260811
438740,8.81,19.71,20260102,20250812,20260811
403790,49.28,100.84,20260102,20250812,20260811
152100,57.92,128.58,20260102,20250812,20260811
491220,58.88,131.56,20260102,20250812,20260811
253150,84.74,270.39,20260102,20250812,20260811
253160,-84.35,-92.82,20260102,20250812,20260811
395750,47.86,95.62,20260102,20250812,20260811
395760,43.06,90.09,20260102,20250812,20260811
453010,1.5,1.43,20260102,20250812,20260811
429740,-11.46,-6.71,20260102,20250812,20260811
449450,3.96,12.66,20260102,20250812,20260811
0104G0,-22.96,,20260102,20250812,20260811
0090B0,-24.35,,20260102,20250812,20260811
269530,4.89,11.34,20260102,20250812,20260811
433880,8.65,20.42,20260102,20250812,20260811
251590,9.57,12.07,20260102,20250812,20260811
161510,18.16,27.98,20260102,20250812,20260811
0018C0,-6.66,-10.57,20260102,20250812,20260811
489030,-22.38,-36.06,20260102,20250812,20260811
251600,7.65,10.46,20260102,20250812,20260811
461460,-4.6,-9.15,20260102,20250812,20260811
451600,-21.03,-29.42,20260102,20250812,20260811
491230,1.74,1.55,20260102,20250812,20260811
289670,-4.11,-8.3,20260102,20250812,20260811
298340,0.4,-1.47,20260102,20250812,20260811
489010,35.4,44.43,20260102,20250812,20260811
442580,109.74,336.17,20260102,20250812,20260811
189400,11.78,20.86,20260102,20250812,20260811
496770,8.61,23.77,20260102,20250812,20260811
419650,24.85,52.05,20260102,20250812,20260811
0007G0,-0.74,8.43,20260102,20250812,20260811
0035T0,12.31,67.72,20260102,20250812,20260811
415920,1.89,39.67,20260102,20250812,20260811
0138Y0,-0.95,,20260102,20250812,20260811
278620,1.33,0.68,20260102,20250812,20260811
477050,1.96,1.67,20260102,20250812,20260811
0050E0,-14.42,-7.82,20260102,20250812,20260811
429760,10.46,23.79,20260102,20250812,20260811
269540,11.31,20.21,20260102,20250812,20260811
0057H0,4.62,12.84,20260102,20250812,20260811
494410,11.4,25.3,20260102,20250812,20260811
0089B0,6.57,,20260102,20250812,20260811
287180,33.31,51.33,20260102,20250812,20260811
213630,13.2,18.93,20260102,20250812,20260811
332610,-2.31,1.63,20260102,20250812,20260811
456200,0.2,5.6,20260102,20250812,20260811
0078V0,-16.05,3.14,20260102,20250812,20260811
494420,1.3,5.22,20260102,20250812,20260811
0023B0,0.5,27.5,20260102,20250812,20260811
332620,-7.12,-3.36,20260102,20250812,20260811
464470,-7.18,-3.8,20260102,20250812,20260811
461900,3.34,15.5,20260102,20250812,20260811
461910,1.25,20.61,20260102,20250812,20260811
195970,11.19,20.97,20260102,20250812,20260811
238670,9.85,14.68,20260102,20250812,20260811
195980,18.42,32.73,20260102,20250812,20260811
256450,12.84,57.08,20260102,20250812,20260811
447660,3.17,9.52,20260102,20250812,20260811
239660,1.06,0.33,20260102,20250812,20260811
421320,2.71,32.16,20260102,20250812,20260811
464920,40.86,93.99,20260102,20250812,20260811
489000,-3.14,-6.27,20260102,20250812,20260811
0098N0,20.52,,20260102,20250812,20260811
451000,-4.45,-8.09,20260102,20250812,20260811
280920,32.17,71.37,20260102,20250812,20260811
266550,21.76,27.5,20260102,20250812,20260811
0047N0,-10.59,6.45,20260102,20250812,20260811
0128D0,-20.77,,20260102,20250812,20260811
495040,65.29,140.14,20260102,20250812,20260811
301400,-6.44,9.21,20260102,20250812,20260811
227830,47.0,100.27,20260102,20250812,20260811
122090,63.18,150.07,20260102,20250812,20260811
328370,47.97,101.53,20260102,20250812,20260811
457990,78.54,120.94,20260102,20250812,20260811
0132K0,-18.92,,20260102,20250812,20260811
0000J0,14.4,18.3,20260102,20250812,20260811
148020,58.14,128.97,20260102,20250812,20260811
361580,59.41,131.57,20260102,20250812,20260811
290080,-14.3,-21.04,20260102,20250812,20260811
284980,28.84,42.39,20260102,20250812,20260811
252400,85.65,274.37,20260102,20250812,20260811
252410,-51.82,-67.34,20260102,20250812,20260811
252420,-83.05,-92.45,20260102,20250812,20260811
475720,9.83,27.79,20260102,20250812,20260811
183700,23.6,39.95,20260102,20250812,20260811
0122W0,1.72,,20260102,20250812,20260811
465330,12.81,22.06,20260102,20250812,20260811
465350,-33.67,-43.77,20260102,20250812,20260811
422420,-2.28,1.26,20260102,20250812,20260811
105780,62.5,137.86,20260102,20250812,20260811
469070,-12.78,22.94,20260102,20250812,20260811
0093A0,65.9,,20260102,20250812,20260811
0101N0,50.77,,20260102,20250812,20260811
427120,-26.12,-33.13,20260102,20250812,20260811
477080,1.67,2.7,20260102,20250812,20260811
290130,71.72,171.55,20260102,20250812,20260811
326240,58.63,129.37,20260102,20250812,20260811
385560,-28.54,-37.97,20260102,20250812,20260811
479520,1.53,1.97,20260102,20250812,20260811
270800,16.32,23.37,20260102,20250812,20260811
292050,52.68,118.52,20260102,20250812,20260811
388280,-4.65,-2.64,20260102,20250812,20260811
