KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
430500,-0.94,-3.98,20260102,20250813,20260812
449770,9.8,22.38,20260102,20250813,20260812
0127V0,8.42,,20260102,20250813,20260812
0137W0,8.7,,20260102,20250813,20260812
0127T0,12.69,,20260102,20250813,20260812
449780,10.75,17.14,20260102,20250813,20260812
0137V0,20.95,,20260102,20250813,20260812
0107F0,14.77,,20260102,20250813,20260812
453080,14.35,20.71,20260102,20250813,20260812
460270,0.43,6.68,20260102,20250813,20260812
138230,0.0,4.55,20260102,20250813,20260812
225800,-2.35,7.08,20260102,20250813,20260812
139660,1.49,-3.07,20260102,20250813,20260812
230480,0.69,-9.18,20260102,20250813,20260812
0084E0,4.97,,20260102,20250813,20260812
373790,3.58,8.65,20260102,20250813,20260812
483030,8.67,32.81,20260102,20250813,20260812
459790,14.79,31.25,20260102,20250813,20260812
498270,18.84,39.83,20260102,20250813,20260812
474800,30.72,46.97,20260102,20250813,20260812
0084D0,8.97,15.67,20260102,20250813,20260812
104520,25.24,42.65,20260102,20250813,20260812
0015E0,-1.27,-1.6,20260102,20250813,20260812
483020,-25.15,5.61,20260102,20250813,20260812
200250,-15.07,-8.44,20260102,20250813,20260812
454780,-4.74,-9.53,20260102,20250813,20260812
454180,-13.76,-11.54,20260102,20250813,20260812
104530,14.08,20.03,20260102,20250813,20260812
496090,70.09,146.44,20260102,20250813,20260812
469790,95.58,223.98,20260102,20250813,20260812
316670,-6.73,8.18,20260102,20250813,20260812
291630,-35.28,-15.65,20260102,20250813,20260812
291620,-19.0,-31.14,20260102,20250813,20260812
153270,67.29,145.02,20260102,20250813,20260812
122260,1.34,-0.77,20260102,20250813,20260812
0015F0,-3.75,-5.27,20260102,20250813,20260812
0097L0,17.25,,20260102,20250813,20260812
069500,64.78,135.95,20260102,20250813,20260812
226980,13.44,25.7,20260102,20250813,20260812
337160,78.07,166.79,20260102,20250813,20260812
363580,123.44,295.45,20260102,20250813,20260812
278530,65.79,138.72,20260102,20250813,20260812
337150,27.33,62.22,20260102,20250813,20260812
223190,51.66,96.81,20260102,20250813,20260812
252650,20.99,34.03,20260102,20250813,20260812
360140,62.03,99.37,20260102,20250813,20260812
284430,20.47,43.33,20260102,20250813,20260812
252670,-84.97,-93.17,20260102,20250813,20260812
494890,64.33,134.98,20260102,20250813,20260812
498400,41.57,77.35,20260102,20250813,20260812
0117L0,1.6,,20260102,20250813,20260812
473290,1.26,0.05,20260102,20250813,20260812
0007F0,0.74,-0.83,20260102,20250813,20260812
0119H0,-0.1,,20260102,20250813,20260812
305720,5.97,11.15,20260102,20250813,20260812
462330,-18.02,-17.21,20260102,20250813,20260812
461950,-3.69,8.04,20260102,20250813,20260812
457690,-2.55,-6.91,20260102,20250813,20260812
271060,3.98,6.37,20260102,20250813,20260812
457700,-19.22,-26.88,20260102,20250813,20260812
395160,94.94,237.47,20260102,20250813,20260812
471990,38.07,112.78,20260102,20250813,20260812
487240,53.12,124.25,20260102,20250813,20260812
481050,0.06,-0.05,20260102,20250813,20260812
459580,0.06,-0.01,20260102,20250813,20260812
439860,-0.53,-2.59,20260102,20250813,20260812
266370,99.78,229.94,20260102,20250813,20260812
368680,-3.41,2.69,20260102,20250813,20260812
423160,0.06,0.01,20260102,20250813,20260812
292190,58.38,124.8,20260102,20250813,20260812
306950,87.29,260.1,20260102,20250813,20260812
229720,55.04,98.97,20260102,20250813,20260812
266360,-23.53,-24.18,20260102,20250813,20260812
291890,15.51,28.4,20260102,20250813,20260812
289040,71.56,151.44,20260102,20250813,20260812
156080,68.81,149.49,20260102,20250813,20260812
278540,69.53,152.52,20260102,20250813,20260812
251350,10.23,22.97,20260102,20250813,20260812
269420,4.8,12.59,20260102,20250813,20260812
433970,3.7,6.83,20260102,20250813,20260812
433980,6.73,13.07,20260102,20250813,20260812
434060,6.0,14.37,20260102,20250813,20260812
0082V0,5.0,13.74,20260102,20250813,20260812
329650,-0.73,1.61,20260102,20250813,20260812
329660,3.07,8.3,20260102,20250813,20260812
329670,5.98,14.17,20260102,20250813,20260812
395170,37.9,83.02,20260102,20250813,20260812
315930,73.86,181.89,20260102,20250813,20260812
261220,73.97,63.95,20260102,20250813,20260812
271050,-52.32,-50.54,20260102,20250813,20260812
468370,-3.56,0.27,20260102,20250813,20260812
468630,-5.23,-0.98,20260102,20250813,20260812
468380,-3.6,0.4,20260102,20250813,20260812
275290,72.18,146.12,20260102,20250813,20260812
117700,65.07,65.89,20260102,20250813,20260812
300950,-7.83,-14.66,20260102,20250813,20260812
266390,45.96,53.2,20260102,20250813,20260812
279530,24.28,33.08,20260102,20250813,20260812
132030,-2.49,24.68,20260102,20250813,20260812
280940,-1.01,-23.44,20260102,20250813,20260812
138910,11.46,38.49,20260102,20250813,20260812
471230,-4.5,-9.22,20260102,20250813,20260812
439870,-21.86,-29.73,20260102,20250813,20260812
114260,0.02,-1.91,20260102,20250813,20260812
152380,-4.11,-8.5,20260102,20250813,20260812
176950,6.55,11.17,20260102,20250813,20260812
292770,2.35,3.78,20260102,20250813,20260812
276990,16.87,34.97,20260102,20250813,20260812
476070,0.56,32.55,20260102,20250813,20260812
0064K0,-1.73,32.96,20260102,20250813,20260812
0089D0,23.2,31.77,20260102,20250813,20260812
498410,-0.3,-7.06,20260102,20250813,20260812
102960,4.38,20.53,20260102,20250813,20260812
404260,43.65,80.5,20260102,20250813,20260812
273140,-0.04,0.11,20260102,20250813,20260812
153130,-0.12,-0.23,20260102,20250813,20260812
214980,-0.15,-0.2,20260102,20250813,20260812
487950,32.31,37.35,20260102,20250813,20260812
122630,98.05,293.49,20260102,20250813,20260812
445290,18.51,92.79,20260102,20250813,20260812
488770,1.97,1.62,20260102,20250813,20260812
321410,1.67,4.1,20260102,20250813,20260812
337120,56.64,115.45,20260102,20250813,20260812
401470,17.66,23.02,20260102,20250813,20260812
244620,31.86,38.69,20260102,20250813,20260812
275280,62.79,115.4,20260102,20250813,20260812
308620,-3.3,0.64,20260102,20250813,20260812
0091C0,-4.09,,20260102,20250813,20260812
484790,-6.41,-7.56,20260102,20250813,20260812
304660,-4.22,-3.71,20260102,20250813,20260812
304670,5.27,3.55,20260102,20250813,20260812
481060,-10.05,-12.62,20260102,20250813,20260812
0041D0,-11.82,-3.93,20260102,20250813,20260812
487230,25.97,20.76,20260102,20250813,20260812
485540,5.15,20.13,20260102,20250813,20260812
483280,-4.06,3.14,20260102,20250813,20260812
428560,-7.06,-9.07,20260102,20250813,20260812
379800,9.2,21.66,20260102,20250813,20260812
449180,10.67,17.25,20260102,20250813,20260812
453660,-2.8,8.11,20260102,20250813,20260812
453650,2.56,12.45,20260102,20250813,20260812
0005A0,0.15,5.5,20260102,20250813,20260812
276970,2.35,0.97,20260102,20250813,20260812
0026E0,8.82,18.28,20260102,20250813,20260812
0068M0,4.4,14.69,20260102,20250813,20260812
0089C0,6.99,17.62,20260102,20250813,20260812
200030,16.33,24.07,20260102,20250813,20260812
219480,10.93,16.43,20260102,20250813,20260812
0041E0,19.36,36.33,20260102,20250813,20260812
218420,32.5,47.88,20260102,20250813,20260812
463640,-0.87,4.03,20260102,20250813,20260812
463690,-7.02,5.11,20260102,20250813,20260812
463680,25.81,41.96,20260102,20250813,20260812
453630,5.94,4.45,20260102,20250813,20260812
453640,5.15,30.51,20260102,20250813,20260812
185680,24.59,84.77,20260102,20250813,20260812
0028X0,-2.76,2.45,20260102,20250813,20260812
379810,13.51,26.28,20260102,20250813,20260812
449190,14.37,20.92,20260102,20250813,20260812
494300,-5.89,-2.59,20260102,20250813,20260812
409820,27.33,40.1,20260102,20250813,20260812
304940,14.41,19.6,20260102,20250813,20260812
409810,-13.52,-18.09,20260102,20250813,20260812
411420,40.84,49.99,20260102,20250813,20260812
455030,-1.82,2.31,20260102,20250813,20260812
261240,-0.03,4.92,20260102,20250813,20260812
261250,-2.34,7.49,20260102,20250813,20260812
261270,1.55,-3.07,20260102,20250813,20260812
261260,1.3,-8.72,20260102,20250813,20260812
0144M0,-9.57,,20260102,20250813,20260812
280930,18.78,26.92,20260102,20250813,20260812
0048J0,-1.87,2.2,20260102,20250813,20260812
390390,54.41,96.21,20260102,20250813,20260812
489250,21.28,29.9,20260102,20250813,20260812
483290,13.09,16.83,20260102,20250813,20260812
441640,4.17,12.28,20260102,20250813,20260812
352560,6.84,5.1,20260102,20250813,20260812
314250,13.87,15.76,20260102,20250813,20260812
473460,-0.59,10.52,20260102,20250813,20260812
0144L0,1.07,,20260102,20250813,20260812
390400,11.63,20.51,20260102,20250813,20260812
0132H0,-7.12,,20260102,20250813,20260812
437080,-3.89,-4.46,20260102,20250813,20260812
419420,15.06,49.09,20260102,20250813,20260812
491090,9.83,27.03,20260102,20250813,20260812
0038A0,-0.6,15.78,20260102,20250813,20260812
244580,-27.24,-4.94,20260102,20250813,20260812
091160,81.67,208.73,20260102,20250813,20260812
494310,103.45,451.57,20260102,20250813,20260812
0080G0,11.17,17.26,20260102,20250813,20260812
0100K0,-10.23,,20260102,20250813,20260812
325020,46.25,73.98,20260102,20250813,20260812
244670,12.42,19.76,20260102,20250813,20260812
140700,50.65,68.43,20260102,20250813,20260812
102780,78.99,151.8,20260102,20250813,20260812
213610,65.94,124.9,20260102,20250813,20260812
448330,26.08,49.46,20260102,20250813,20260812
325010,63.18,132.51,20260102,20250813,20260812
385510,32.42,49.27,20260102,20250813,20260812
446690,100.17,207.16,20260102,20250813,20260812
437070,-4.21,0.19,20260102,20250813,20260812
117460,12.72,23.24,20260102,20250813,20260812
275300,71.19,170.01,20260102,20250813,20260812
140710,8.8,2.66,20260102,20250813,20260812
0098F0,40.89,,20260102,20250813,20260812
395150,-38.38,-44.16,20260102,20250813,20260812
456250,-14.94,3.41,20260102,20250813,20260812
400570,-5.45,11.48,20260102,20250813,20260812
144600,-14.86,59.15,20260102,20250813,20260812
091170,24.83,33.0,20260102,20250813,20260812
453810,-15.35,-8.28,20260102,20250813,20260812
453820,-29.51,-21.57,20260102,20250813,20260812
0000H0,-4.59,4.7,20260102,20250813,20260812
477730,-12.92,-8.14,20260102,20250813,20260812
114800,-54.24,-68.65,20260102,20250813,20260812
101280,15.84,29.2,20260102,20250813,20260812
352540,-11.7,-6.6,20260102,20250813,20260812
091180,18.9,50.62,20260102,20250813,20260812
385520,40.95,92.0,20260102,20250813,20260812
363570,-10.83,-16.55,20260102,20250813,20260812
0115D0,-7.8,,20260102,20250813,20260812
273130,-4.51,-7.99,20260102,20250813,20260812
102970,23.93,48.35,20260102,20250813,20260812
419430,-6.35,37.32,20260102,20250813,20260812
169950,1.27,18.36,20260102,20250813,20260812
428510,52.0,87.43,20260102,20250813,20260812
283580,-0.94,22.25,20260102,20250813,20260812
099140,-10.44,-5.08,20260102,20250813,20260812
204450,-20.31,-21.12,20260102,20250813,20260812
415340,31.0,77.01,20260102,20250813,20260812
256750,13.08,55.68,20260102,20250813,20260812
0065G0,-17.14,-8.51,20260102,20250813,20260812
372330,-19.34,-12.85,20260102,20250813,20260812
0048K0,-20.89,-2.85,20260102,20250813,20260812
117680,-1.65,5.34,20260102,20250813,20260812
279540,36.53,68.69,20260102,20250813,20260812
445150,0.36,6.29,20260102,20250813,20260812
211900,29.68,45.57,20260102,20250813,20260812
237370,8.01,10.46,20260102,20250813,20260812
495850,70.26,145.59,20260102,20250813,20260812
0115E0,33.01,,20260102,20250813,20260812
373490,36.14,81.3,20260102,20250813,20260812
229200,-7.05,7.61,20260102,20250813,20260812
233740,-36.0,-17.29,20260102,20250813,20260812
360150,-48.11,-58.55,20260102,20250813,20260812
251340,-18.88,-30.85,20260102,20250813,20260812
461450,7.04,18.76,20260102,20250813,20260812
226490,52.18,105.29,20260102,20250813,20260812
237350,66.76,144.23,20260102,20250813,20260812
359210,54.31,108.08,20260102,20250813,20260812
337140,58.05,121.09,20260102,20250813,20260812
138920,7.14,4.96,20260102,20250813,20260812
244660,3.59,5.25,20260102,20250813,20260812
375770,58.72,121.44,20260102,20250813,20260812
459560,11.99,37.74,20260102,20250813,20260812
475080,-13.35,-10.43,20260102,20250813,20260812
266410,21.05,19.21,20260102,20250813,20260812
298770,86.24,164.16,20260102,20250813,20260812
476800,-11.94,-8.19,20260102,20250813,20260812
450190,72.22,177.61,20260102,20250813,20260812
450180,1.42,28.33,20260102,20250813,20260812
266420,-16.72,-1.91,20260102,20250813,20260812
364690,62.7,124.87,20260102,20250813,20260812
487130,65.78,141.66,20260102,20250813,20260812
0074K0,31.93,61.52,20260102,20250813,20260812
471040,43.51,73.51,20260102,20250813,20260812
0132D0,-9.42,,20260102,20250813,20260812
0020H0,20.1,62.38,20260102,20250813,20260812
475070,27.52,62.5,20260102,20250813,20260812
0015B0,38.21,57.84,20260102,20250813,20260812
0104H0,15.55,,20260102,20250813,20260812
0113G0,10.51,,20260102,20250813,20260812
497780,14.0,18.05,20260102,20250813,20260812
490330,28.39,84.24,20260102,20250813,20260812
462900,-32.84,-7.83,20260102,20250813,20260812
482030,2.68,22.52,20260102,20250813,20260812
476850,46.47,85.42,20260102,20250813,20260812
0051A0,54.0,96.05,20260102,20250813,20260812
495230,60.6,133.8,20260102,20250813,20260812
0093D0,45.37,,20260102,20250813,20260812
488290,51.51,83.65,20260102,20250813,20260812
438740,9.3,21.04,20260102,20250813,20260812
403790,54.15,106.48,20260102,20250813,20260812
152100,64.27,135.21,20260102,20250813,20260812
491220,64.92,138.5,20260102,20250813,20260812
253150,100.25,293.35,20260102,20250813,20260812
253160,-85.33,-93.12,20260102,20250813,20260812
395750,52.95,102.03,20260102,20250813,20260812
395760,48.48,96.74,20260102,20250813,20260812
453010,1.51,1.43,20260102,20250813,20260812
429740,-11.24,-6.62,20260102,20250813,20260812
449450,7.89,14.82,20260102,20250813,20260812
0104G0,-17.2,,20260102,20250813,20260812
0090B0,-22.77,,20260102,20250813,20260812
269530,2.75,8.81,20260102,20250813,20260812
433880,8.74,19.45,20260102,20250813,20260812
251590,8.5,11.7,20260102,20250813,20260812
161510,17.8,27.86,20260102,20250813,20260812
0018C0,-7.64,-10.0,20260102,20250813,20260812
489030,-24.16,-37.47,20260102,20250813,20260812
251600,7.33,10.18,20260102,20250813,20260812
461460,-4.53,-8.87,20260102,20250813,20260812
451600,-21.01,-29.02,20260102,20250813,20260812
491230,1.77,1.57,20260102,20250813,20260812
289670,-4.16,-8.25,20260102,20250813,20260812
298340,0.4,-1.51,20260102,20250813,20260812
489010,36.68,44.51,20260102,20250813,20260812
442580,117.46,343.22,20260102,20250813,20260812
189400,11.23,18.69,20260102,20250813,20260812
496770,8.03,22.67,20260102,20250813,20260812
419650,24.27,50.49,20260102,20250813,20260812
0007G0,1.09,9.71,20260102,20250813,20260812
0035T0,13.96,68.91,20260102,20250813,20260812
415920,0.95,37.35,20260102,20250813,20260812
0138Y0,-0.75,,20260102,20250813,20260812
278620,1.32,0.64,20260102,20250813,20260812
477050,1.96,1.65,20260102,20250813,20260812
0050E0,-15.13,-8.59,20260102,20250813,20260812
429760,10.14,23.01,20260102,20250813,20260812
269540,10.84,18.54,20260102,20250813,20260812
0057H0,4.58,12.9,20260102,20250813,20260812
494410,11.36,24.36,20260102,20250813,20260812
0089B0,6.52,,20260102,20250813,20260812
287180,33.39,50.66,20260102,20250813,20260812
213630,13.06,17.55,20260102,20250813,20260812
332610,-2.17,2.27,20260102,20250813,20260812
456200,0.2,6.01,20260102,20250813,20260812
0078V0,-15.93,2.52,20260102,20250813,20260812
494420,1.4,6.48,20260102,20250813,20260812
0023B0,1.25,27.19,20260102,20250813,20260812
332620,-6.91,-2.71,20260102,20250813,20260812
464470,-6.58,-2.46,20260102,20250813,20260812
461900,2.46,13.64,20260102,20250813,20260812
461910,1.21,18.36,20260102,20250813,20260812
195970,11.19,20.4,20260102,20250813,20260812
238670,9.81,14.59,20260102,20250813,20260812
195980,19.18,33.1,20260102,20250813,20260812
256450,13.44,53.44,20260102,20250813,20260812
447660,2.86,9.2,20260102,20250813,20260812
239660,1.09,0.33,20260102,20250813,20260812
421320,5.89,35.16,20260102,20250813,20260812
464920,42.25,92.81,20260102,20250813,20260812
489000,-3.24,-6.14,20260102,20250813,20260812
0098N0,19.26,,20260102,20250813,20260812
451000,-4.44,-8.02,20260102,20250813,20260812
280920,38.18,77.39,20260102,20250813,20260812
266550,21.96,29.28,20260102,20250813,20260812
0047N0,-12.05,1.49,20260102,20250813,20260812
0128D0,-22.51,,20260102,20250813,20260812
495040,70.24,145.85,20260102,20250813,20260812
301400,-7.17,6.6,20260102,20250813,20260812
227830,52.72,105.71,20260102,20250813,20260812
122090,69.62,157.84,20260102,20250813,20260812
328370,54.27,108.05,20260102,20250813,20260812
457990,77.69,118.86,20260102,20250813,20260812
0132K0,-18.12,,20260102,20250813,20260812
0000J0,16.53,18.71,20260102,20250813,20260812
148020,64.61,135.83,20260102,20250813,20260812
361580,65.93,138.4,20260102,20250813,20260812
290080,-14.77,-21.65,20260102,20250813,20260812
284980,28.11,40.99,20260102,20250813,20260812
252400,101.28,297.23,20260102,20250813,20260812
252410,-53.76,-68.37,20260102,20250813,20260812
252420,-84.25,-92.85,20260102,20250813,20260812
475720,11.92,28.86,20260102,20250813,20260812
183700,25.58,42.06,20260102,20250813,20260812
0122W0,1.71,,20260102,20250813,20260812
465330,14.48,23.17,20260102,20250813,20260812
465350,-34.7,-44.53,20260102,20250813,20260812
422420,-0.61,2.02,20260102,20250813,20260812
105780,68.47,143.51,20260102,20250813,20260812
469070,-11.9,23.99,20260102,20250813,20260812
0093A0,70.54,,20260102,20250813,20260812
0101N0,55.98,,20260102,20250813,20260812
427120,-26.66,-33.41,20260102,20250813,20260812
477080,1.68,2.68,20260102,20250813,20260812
290130,78.37,178.88,20260102,20250813,20260812
326240,64.88,135.88,20260102,20250813,20260812
385560,-28.78,-37.97,20260102,20250813,20260812
479520,1.54,1.98,20260102,20250813,20260812
270800,15.99,22.98,20260102,20250813,20260812
292050,59.08,125.17,20260102,20250813,20260812
388280,-6.33,-3.78,20260102,20250813,20260812
