KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
395280,-4.81,-11.58,20260102,20250814,20260813
368190,-2.57,2.65,20260102,20250814,20260813
402460,71.45,90.01,20260102,20250814,20260813
395270,151.6,353.64,20260102,20250814,20260813
438900,-5.28,-9.59,20260102,20250814,20260813
367740,96.23,175.01,20260102,20250814,20260813
407300,16.42,33.54,20260102,20250814,20260813
381560,80.72,115.57,20260102,20250814,20260813
441540,-4.13,1.71,20260102,20250814,20260813
381570,31.84,31.17,20260102,20250814,20260813
479850,28.31,14.3,20260102,20250814,20260813
453060,1.6,2.58,20260102,20250814,20260813
304760,64.92,130.7,20260102,20250814,20260813
322410,23.55,34.15,20260102,20250814,20260813
332940,76.12,158.57,20260102,20250814,20260813
322400,-13.47,-10.67,20260102,20250814,20260813
473640,2.83,64.35,20260102,20250814,20260813
354350,-7.98,3.06,20260102,20250814,20260813
461340,63.12,84.03,20260102,20250814,20260813
401590,-7.26,13.19,20260102,20250814,20260813
0040S0,55.04,85.98,20260102,20250814,20260813
314700,0.98,6.36,20260102,20250814,20260813
486830,1.89,2.54,20260102,20250814,20260813
432840,10.59,22.73,20260102,20250814,20260813
498050,-27.45,-7.47,20260102,20250814,20260813
476260,42.33,99.46,20260102,20250814,20260813
434730,21.72,59.29,20260102,20250814,20260813
0082F0,11.78,18.05,20260102,20250814,20260813
491820,53.44,126.3,20260102,20250814,20260813
461500,-4.16,-9.26,20260102,20250814,20260813
0111J0,30.54,,20260102,20250814,20260813
495750,75.93,152.38,20260102,20250814,20260813
304770,-6.3,7.6,20260102,20250814,20260813
306530,-34.72,-15.67,20260102,20250814,20260813
375760,63.92,128.56,20260102,20250814,20260813
491700,71.97,144.51,20260102,20250814,20260813
0000Y0,1.68,-0.76,20260102,20250814,20260813
215620,-0.58,2.75,20260102,20250814,20260813
0113P0,1.83,,20260102,20250814,20260813
391670,69.24,132.71,20260102,20250814,20260813
472920,-4.16,-12.72,20260102,20250814,20260813
472840,71.09,145.62,20260102,20250814,20260813
0005G0,129.53,292.45,20260102,20250814,20260813
0135Y0,0.12,,20260102,20250814,20260813
483570,4.42,20.1,20260102,20250814,20260813
069660,71.07,144.72,20260102,20250814,20260813
294400,72.37,147.84,20260102,20250814,20260813
253250,116.5,327.15,20260102,20250814,20260813
253240,-55.98,-69.83,20260102,20250814,20260813
253230,-86.32,-93.7,20260102,20250814,20260813
464240,0.12,-1.0,20260102,20250814,20260813
458210,1.74,2.72,20260102,20250814,20260813
488200,23.49,40.64,20260102,20250814,20260813
488210,54.91,132.28,20260102,20250814,20260813
100910,72.99,152.58,20260102,20250814,20260813
435530,7.72,17.44,20260102,20250814,20260813
435540,10.65,21.76,20260102,20250814,20260813
435550,11.32,23.39,20260102,20250814,20260813
148070,-4.08,-10.52,20260102,20250814,20260813
167860,-9.42,-19.65,20260102,20250814,20260813
471460,-22.28,-30.33,20260102,20250814,20260813
114470,-1.05,-2.86,20260102,20250814,20260813
473490,45.29,60.52,20260102,20250814,20260813
489860,19.97,33.2,20260102,20250814,20260813
130730,1.61,-0.54,20260102,20250814,20260813
419890,1.11,-1.26,20260102,20250814,20260813
411860,-0.51,5.44,20260102,20250814,20260813
476450,1.92,0.08,20260102,20250814,20260813
430500,-0.7,-3.97,20260102,20250814,20260813
449770,10.1,22.38,20260102,20250814,20260813
0127V0,8.28,,20260102,20250814,20260813
0137W0,9.26,,20260102,20250814,20260813
0127T0,12.73,,20260102,20250814,20260813
449780,11.17,17.39,20260102,20250814,20260813
0137V0,23.16,,20260102,20250814,20260813
0107F0,14.77,,20260102,20250814,20260813
453080,15.15,21.68,20260102,20250814,20260813
460270,0.43,6.68,20260102,20250814,20260813
138230,0.42,4.93,20260102,20250814,20260813
225800,-1.85,7.37,20260102,20250814,20260813
139660,1.55,-3.01,20260102,20250814,20260813
230480,0.57,-9.19,20260102,20250814,20260813
0084E0,5.42,,20260102,20250814,20260813
373790,3.58,7.78,20260102,20250814,20260813
483030,9.04,30.48,20260102,20250814,20260813
459790,15.25,33.11,20260102,20250814,20260813
498270,20.08,41.61,20260102,20250814,20260813
474800,31.22,46.44,20260102,20250814,20260813
0084D0,10.09,17.03,20260102,20250814,20260813
104520,25.58,42.89,20260102,20250814,20260813
0015E0,-0.66,-1.12,20260102,20250814,20260813
483020,-25.59,4.43,20260102,20250814,20260813
200250,-14.59,-8.21,20260102,20250814,20260813
454780,-4.8,-9.75,20260102,20250814,20260813
454180,-13.16,-11.47,20260102,20250814,20260813
104530,12.93,18.69,20260102,20250814,20260813
496090,76.7,156.33,20260102,20250814,20260813
469790,105.17,240.8,20260102,20250814,20260813
316670,-6.04,8.75,20260102,20250814,20260813
291630,-34.36,-14.92,20260102,20250814,20260813
291620,-19.39,-31.3,20260102,20250814,20260813
153270,73.52,154.54,20260102,20250814,20260813
122260,1.38,-0.73,20260102,20250814,20260813
0015F0,-4.12,-6.47,20260102,20250814,20260813
0097L0,17.34,,20260102,20250814,20260813
069500,71.19,145.36,20260102,20250814,20260813
226980,13.96,26.88,20260102,20250814,20260813
337160,85.84,178.27,20260102,20250814,20260813
363580,137.39,320.3,20260102,20250814,20260813
278530,72.18,147.99,20260102,20250814,20260813
337150,28.88,63.88,20260102,20250814,20260813
223190,53.68,99.36,20260102,20250814,20260813
252650,22.58,35.36,20260102,20250814,20260813
360140,66.58,105.86,20260102,20250814,20260813
284430,22.79,46.05,20260102,20250814,20260813
252670,-86.01,-93.65,20260102,20250814,20260813
494890,70.6,144.62,20260102,20250814,20260813
498400,43.77,79.96,20260102,20250814,20260813
0117L0,1.6,,20260102,20250814,20260813
473290,1.3,0.09,20260102,20250814,20260813
0007F0,0.74,-0.92,20260102,20250814,20260813
0119H0,0.0,,20260102,20250814,20260813
305720,6.93,10.45,20260102,20250814,20260813
462330,-16.8,-18.07,20260102,20250814,20260813
461950,-2.99,6.45,20260102,20250814,20260813
457690,-2.46,-6.99,20260102,20250814,20260813
271060,6.23,7.61,20260102,20250814,20260813
457700,-18.54,-26.48,20260102,20250814,20260813
395160,108.53,263.3,20260102,20250814,20260813
471990,43.0,122.6,20260102,20250814,20260813
487240,53.27,126.53,20260102,20250814,20260813
481050,0.09,-0.02,20260102,20250814,20260813
459580,0.09,0.01,20260102,20250814,20260813
439860,-0.43,-2.28,20260102,20250814,20260813
266370,110.32,248.91,20260102,20250814,20260813
368680,-2.88,3.06,20260102,20250814,20260813
423160,0.07,-0.01,20260102,20250814,20260813
292190,63.48,131.71,20260102,20250814,20260813
306950,100.63,285.17,20260102,20250814,20260813
229720,59.75,104.39,20260102,20250814,20260813
266360,-23.05,-24.06,20260102,20250814,20260813
291890,16.51,28.89,20260102,20250814,20260813
289040,78.95,162.26,20260102,20250814,20260813
156080,74.58,157.96,20260102,20250814,20260813
278540,76.75,163.01,20260102,20250814,20260813
251350,10.44,22.97,20260102,20250814,20260813
269420,5.86,13.93,20260102,20250814,20260813
433970,4.32,7.18,20260102,20250814,20260813
433980,7.39,13.49,20260102,20250814,20260813
434060,6.77,14.78,20260102,20250814,20260813
0082V0,6.27,14.78,20260102,20250814,20260813
329650,-0.87,1.21,20260102,20250814,20260813
329660,3.1,8.04,20260102,20250814,20260813
329670,6.31,14.41,20260102,20250814,20260813
395170,42.67,88.12,20260102,20250814,20260813
315930,79.96,192.31,20260102,20250814,20260813
261220,72.26,62.22,20260102,20250814,20260813
271050,-52.09,-50.18,20260102,20250814,20260813
468370,-3.25,0.18,20260102,20250814,20260813
468630,-4.85,-1.02,20260102,20250814,20260813
468380,-3.09,0.62,20260102,20250814,20260813
275290,78.55,156.2,20260102,20250814,20260813
117700,65.2,63.59,20260102,20250814,20260813
300950,-8.79,-15.92,20260102,20250814,20260813
266390,45.82,52.57,20260102,20250814,20260813
279530,25.07,33.82,20260102,20250814,20260813
132030,-2.81,24.15,20260102,20250814,20260813
280940,-0.87,-22.9,20260102,20250814,20260813
138910,9.81,37.19,20260102,20250814,20260813
471230,-4.4,-9.26,20260102,20250814,20260813
439870,-21.83,-29.92,20260102,20250814,20260813
114260,0.06,-1.96,20260102,20250814,20260813
152380,-3.92,-8.52,20260102,20250814,20260813
176950,6.55,11.29,20260102,20250814,20260813
292770,2.29,3.76,20260102,20250814,20260813
276990,17.17,34.78,20260102,20250814,20260813
476070,0.78,29.94,20260102,20250814,20260813
0064K0,-1.73,32.76,20260102,20250814,20260813
0089D0,22.97,30.6,20260102,20250814,20260813
498410,-1.15,-8.4,20260102,20250814,20260813
102960,6.1,22.09,20260102,20250814,20260813
404260,48.08,84.7,20260102,20250814,20260813
273140,-0.25,-0.14,20260102,20250814,20260813
153130,-0.29,-0.41,20260102,20250814,20260813
214980,-0.37,-0.42,20260102,20250814,20260813
487950,34.87,40.74,20260102,20250814,20260813
122630,113.2,324.18,20260102,20250814,20260813
445290,20.89,95.9,20260102,20250814,20260813
488770,1.98,1.6,20260102,20250814,20260813
321410,1.34,3.61,20260102,20250814,20260813
337120,63.03,124.25,20260102,20250814,20260813
401470,16.95,20.99,20260102,20250814,20260813
244620,35.5,42.82,20260102,20250814,20260813
275280,71.8,126.95,20260102,20250814,20260813
308620,-3.1,0.47,20260102,20250814,20260813
0091C0,-4.54,,20260102,20250814,20260813
484790,-6.41,-8.08,20260102,20250814,20260813
304660,-4.42,-4.67,20260102,20250814,20260813
304670,5.27,4.38,20260102,20250814,20260813
481060,-11.19,-14.09,20260102,20250814,20260813
0041D0,-11.92,-2.4,20260102,20250814,20260813
487230,30.14,28.52,20260102,20250814,20260813
485540,5.26,20.99,20260102,20250814,20260813
483280,-3.9,3.61,20260102,20250814,20260813
428560,-6.62,-8.82,20260102,20250814,20260813
379800,9.71,21.96,20260102,20250814,20260813
449180,10.99,17.39,20260102,20250814,20260813
453660,-4.11,5.28,20260102,20250814,20260813
453650,2.86,12.91,20260102,20250814,20260813
0005A0,0.66,5.75,20260102,20250814,20260813
276970,2.22,-0.13,20260102,20250814,20260813
0026E0,8.68,17.84,20260102,20250814,20260813
0068M0,3.93,14.06,20260102,20250814,20260813
0089C0,6.99,17.33,20260102,20250814,20260813
200030,16.25,24.55,20260102,20250814,20260813
219480,11.23,16.4,20260102,20250814,20260813
0041E0,20.57,37.27,20260102,20250814,20260813
218420,33.29,46.92,20260102,20250814,20260813
463640,-0.48,4.35,20260102,20250814,20260813
463690,-7.64,4.0,20260102,20250814,20260813
463680,27.64,45.28,20260102,20250814,20260813
453630,5.64,4.51,20260102,20250814,20260813
453640,5.19,28.8,20260102,20250814,20260813
185680,25.42,81.86,20260102,20250814,20260813
0028X0,-2.88,1.42,20260102,20250814,20260813
379810,14.49,27.55,20260102,20250814,20260813
449190,15.04,21.85,20260102,20250814,20260813
494300,-5.04,-1.81,20260102,20250814,20260813
409820,29.0,42.08,20260102,20250814,20260813
304940,15.17,20.56,20260102,20250814,20260813
409810,-14.15,-18.81,20260102,20250814,20260813
411420,42.41,54.54,20260102,20250814,20260813
455030,-1.78,2.31,20260102,20250814,20260813
261240,0.1,5.14,20260102,20250814,20260813
261250,-1.93,8.08,20260102,20250814,20260813
261270,1.42,-3.37,20260102,20250814,20260813
261260,0.8,-9.08,20260102,20250814,20260813
0144M0,-12.17,,20260102,20250814,20260813
280930,19.54,25.96,20260102,20250814,20260813
0048J0,-1.66,2.38,20260102,20250814,20260813
390390,57.64,100.21,20260102,20250814,20260813
489250,21.19,28.11,20260102,20250814,20260813
483290,12.87,15.65,20260102,20250814,20260813
441640,3.41,11.13,20260102,20250814,20260813
352560,7.92,5.35,20260102,20250814,20260813
314250,13.48,15.06,20260102,20250814,20260813
473460,0.28,12.03,20260102,20250814,20260813
0144L0,1.22,,20260102,20250814,20260813
390400,11.99,18.77,20260102,20250814,20260813
0132H0,-7.23,,20260102,20250814,20260813
437080,-3.76,-4.57,20260102,20250814,20260813
419420,16.75,48.15,20260102,20250814,20260813
491090,10.37,28.24,20260102,20250814,20260813
0038A0,0.35,16.41,20260102,20250814,20260813
244580,-27.28,-5.69,20260102,20250814,20260813
091160,88.72,221.98,20260102,20250814,20260813
494310,119.27,500.98,20260102,20250814,20260813
0080G0,14.68,19.53,20260102,20250814,20260813
0100K0,-4.91,,20260102,20250814,20260813
325020,47.52,75.87,20260102,20250814,20260813
244670,11.4,19.79,20260102,20250814,20260813
140700,51.35,67.1,20260102,20250814,20260813
102780,84.3,157.62,20260102,20250814,20260813
213610,67.59,126.1,20260102,20250814,20260813
448330,27.51,51.28,20260102,20250814,20260813
325010,70.38,141.95,20260102,20250814,20260813
385510,35.87,52.63,20260102,20250814,20260813
446690,106.1,216.83,20260102,20250814,20260813
437070,-4.12,-0.04,20260102,20250814,20260813
117460,13.2,22.58,20260102,20250814,20260813
275300,77.94,181.31,20260102,20250814,20260813
140710,7.77,1.77,20260102,20250814,20260813
0098F0,41.02,,20260102,20250814,20260813
395150,-39.17,-44.96,20260102,20250814,20260813
456250,-17.12,-0.9,20260102,20250814,20260813
400570,-6.2,10.27,20260102,20250814,20260813
144600,-15.38,57.94,20260102,20250814,20260813
091170,26.73,34.57,20260102,20250814,20260813
453810,-15.11,-8.36,20260102,20250814,20260813
453820,-28.51,-21.62,20260102,20250814,20260813
0000H0,-4.15,4.83,20260102,20250814,20260813
477730,-11.86,-6.8,20260102,20250814,20260813
114800,-55.97,-69.84,20260102,20250814,20260813
101280,16.61,29.88,20260102,20250814,20260813
352540,-11.35,-5.99,20260102,20250814,20260813
091180,21.04,56.23,20260102,20250814,20260813
385520,43.34,95.61,20260102,20250814,20260813
363570,-10.57,-16.49,20260102,20250814,20260813
0115D0,-7.63,,20260102,20250814,20260813
273130,-4.34,-7.95,20260102,20250814,20260813
102970,24.41,49.15,20260102,20250814,20260813
419430,-7.14,35.34,20260102,20250814,20260813
169950,0.65,15.83,20260102,20250814,20260813
428510,54.37,88.74,20260102,20250814,20260813
283580,-0.44,21.51,20260102,20250814,20260813
099140,-10.75,-6.0,20260102,20250814,20260813
204450,-20.14,-21.75,20260102,20250814,20260813
415340,33.12,76.58,20260102,20250814,20260813
256750,14.51,58.24,20260102,20250814,20260813
0065G0,-17.53,-10.04,20260102,20250814,20260813
372330,-18.52,-12.27,20260102,20250814,20260813
0048K0,-20.6,-3.29,20260102,20250814,20260813
117680,-1.05,5.85,20260102,20250814,20260813
279540,38.63,70.94,20260102,20250814,20260813
445150,0.14,4.4,20260102,20250814,20260813
211900,29.43,46.0,20260102,20250814,20260813
237370,7.77,10.37,20260102,20250814,20260813
495850,75.8,153.28,20260102,20250814,20260813
0115E0,36.83,,20260102,20250814,20260813
373490,41.2,88.11,20260102,20250814,20260813
229200,-6.45,7.95,20260102,20250814,20260813
233740,-34.92,-16.2,20260102,20250814,20260813
360150,-49.55,-59.89,20260102,20250814,20260813
251340,-19.23,-31.04,20260102,20250814,20260813
461450,7.28,20.49,20260102,20250814,20260813
226490,57.45,112.15,20260102,20250814,20260813
237350,72.64,152.91,20260102,20250814,20260813
359210,59.62,114.85,20260102,20250814,20260813
337140,63.94,128.74,20260102,20250814,20260813
138920,8.01,5.16,20260102,20250814,20260813
244660,2.34,3.24,20260102,20250814,20260813
375770,63.63,127.86,20260102,20250814,20260813
459560,13.73,38.04,20260102,20250814,20260813
475080,-13.62,-10.72,20260102,20250814,20260813
266410,19.38,18.08,20260102,20250814,20260813
298770,91.62,171.47,20260102,20250814,20260813
476800,-13.37,-8.91,20260102,20250814,20260813
450190,76.27,184.15,20260102,20250814,20260813
450180,2.35,28.93,20260102,20250814,20260813
266420,-15.93,-0.59,20260102,20250814,20260813
364690,69.88,134.36,20260102,20250814,20260813
487130,69.81,146.56,20260102,20250814,20260813
0074K0,36.07,64.89,20260102,20250814,20260813
471040,46.77,79.57,20260102,20250814,20260813
0132D0,-10.18,,20260102,20250814,20260813
0020H0,24.14,67.65,20260102,20250814,20260813
475070,30.73,68.5,20260102,20250814,20260813
0015B0,41.11,63.84,20260102,20250814,20260813
0104H0,16.95,,20260102,20250814,20260813
0113G0,11.2,,20260102,20250814,20260813
497780,14.63,19.23,20260102,20250814,20260813
490330,29.44,83.32,20260102,20250814,20260813
462900,-32.47,-8.15,20260102,20250814,20260813
482030,3.74,22.96,20260102,20250814,20260813
476850,49.14,89.47,20260102,20250814,20260813
0051A0,56.65,101.45,20260102,20250814,20260813
495230,65.2,140.49,20260102,20250814,20260813
0093D0,48.01,,20260102,20250814,20260813
488290,56.71,91.37,20260102,20250814,20260813
438740,10.12,21.71,20260102,20250814,20260813
403790,59.86,114.85,20260102,20250814,20260813
152100,70.9,145.03,20260102,20250814,20260813
491220,71.55,147.69,20260102,20250814,20260813
253150,115.48,323.99,20260102,20250814,20260813
253160,-86.55,-93.69,20260102,20250814,20260813
395750,58.88,109.02,20260102,20250814,20260813
395760,51.84,99.86,20260102,20250814,20260813
453010,1.52,1.42,20260102,20250814,20260813
429740,-12.52,-6.85,20260102,20250814,20260813
449450,10.48,16.64,20260102,20250814,20260813
0104G0,-12.51,,20260102,20250814,20260813
0090B0,-22.2,,20260102,20250814,20260813
269530,3.68,9.47,20260102,20250814,20260813
433880,9.4,20.4,20260102,20250814,20260813
251590,7.15,10.59,20260102,20250814,20260813
161510,18.02,28.09,20260102,20250814,20260813
0018C0,-9.06,-11.23,20260102,20250814,20260813
489030,-26.24,-39.44,20260102,20250814,20260813
251600,7.58,10.43,20260102,20250814,20260813
461460,-4.44,-9.11,20260102,20250814,20260813
451600,-21.0,-29.09,20260102,20250814,20260813
491230,1.83,1.61,20260102,20250814,20260813
289670,-3.92,-8.26,20260102,20250814,20260813
298340,0.49,-1.49,20260102,20250814,20260813
489010,40.69,50.32,20260102,20250814,20260813
442580,128.18,368.1,20260102,20250814,20260813
189400,11.46,18.81,20260102,20250814,20260813
496770,9.65,22.95,20260102,20250814,20260813
419650,28.57,53.32,20260102,20250814,20260813
0007G0,0.07,11.49,20260102,20250814,20260813
0035T0,16.02,71.82,20260102,20250814,20260813
415920,0.61,34.3,20260102,20250814,20260813
0138Y0,-0.85,,20260102,20250814,20260813
278620,1.37,0.69,20260102,20250814,20260813
477050,2.01,1.68,20260102,20250814,20260813
0050E0,-16.25,-9.89,20260102,20250814,20260813
429760,10.6,23.15,20260102,20250814,20260813
269540,11.26,18.88,20260102,20250814,20260813
0057H0,4.88,13.07,20260102,20250814,20260813
494410,11.7,25.58,20260102,20250814,20260813
0089B0,6.94,,20260102,20250814,20260813
287180,34.91,51.26,20260102,20250814,20260813
213630,13.52,17.6,20260102,20250814,20260813
332610,-1.87,2.34,20260102,20250814,20260813
456200,0.2,6.1,20260102,20250814,20260813
0078V0,-19.09,-4.04,20260102,20250814,20260813
494420,0.83,5.82,20260102,20250814,20260813
0023B0,2.67,28.6,20260102,20250814,20260813
332620,-6.81,-3.31,20260102,20250814,20260813
464470,-6.41,-2.93,20260102,20250814,20260813
461900,2.46,14.24,20260102,20250814,20260813
461910,0.43,18.87,20260102,20250814,20260813
195970,11.25,19.4,20260102,20250814,20260813
238670,10.78,15.65,20260102,20250814,20260813
195980,19.93,33.41,20260102,20250814,20260813
256450,15.5,54.67,20260102,20250814,20260813
447660,2.83,8.47,20260102,20250814,20260813
239660,1.15,0.38,20260102,20250814,20260813
421320,8.1,36.24,20260102,20250814,20260813
464920,45.81,99.51,20260102,20250814,20260813
489000,-3.09,-7.05,20260102,20250814,20260813
0098N0,18.66,,20260102,20250814,20260813
451000,-4.32,-7.99,20260102,20250814,20260813
280920,41.34,80.7,20260102,20250814,20260813
266550,20.17,27.39,20260102,20250814,20260813
0047N0,-11.71,1.53,20260102,20250814,20260813
0128D0,-21.98,,20260102,20250814,20260813
495040,75.14,153.12,20260102,20250814,20260813
301400,-6.25,7.34,20260102,20250814,20260813
227830,58.55,112.93,20260102,20250814,20260813
122090,76.95,168.22,20260102,20250814,20260813
328370,59.24,114.09,20260102,20250814,20260813
457990,83.03,124.85,20260102,20250814,20260813
0132K0,-20.47,,20260102,20250814,20260813
0000J0,19.51,20.09,20260102,20250814,20260813
148020,70.96,145.16,20260102,20250814,20260813
361580,72.31,147.83,20260102,20250814,20260813
290080,-14.77,-21.13,20260102,20250814,20260813
284980,30.01,41.4,20260102,20250814,20260813
252400,117.0,328.35,20260102,20250814,20260813
252410,-55.54,-69.59,20260102,20250814,20260813
252420,-85.45,-93.39,20260102,20250814,20260813
475720,13.15,30.21,20260102,20250814,20260813
183700,27.44,43.89,20260102,20250814,20260813
0122W0,1.74,,20260102,20250814,20260813
465330,15.16,21.91,20260102,20250814,20260813
465350,-35.46,-44.34,20260102,20250814,20260813
422420,-0.08,0.3,20260102,20250814,20260813
105780,74.49,151.29,20260102,20250814,20260813
469070,-11.02,25.23,20260102,20250814,20260813
0093A0,76.79,,20260102,20250814,20260813
0101N0,59.48,,20260102,20250814,20260813
427120,-26.66,-33.58,20260102,20250814,20260813
477080,1.7,2.68,20260102,20250814,20260813
290130,86.51,191.25,20260102,20250814,20260813
326240,72.35,146.29,20260102,20250814,20260813
385560,-28.73,-38.04,20260102,20250814,20260813
479520,1.58,1.98,20260102,20250814,20260813
270800,14.33,21.59,20260102,20250814,20260813
292050,65.99,135.01,20260102,20250814,20260813
388280,-7.63,-5.36,20260102,20250814,20260813
