KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
477080,1.65,2.7,20260102,20250807,20260806
290130,71.72,171.21,20260102,20250807,20260806
326240,53.47,123.18,20260102,20250807,20260806
385560,-26.06,-36.02,20260102,20250807,20260806
479520,1.52,1.99,20260102,20250807,20260806
270800,11.11,18.94,20260102,20250807,20260806
292050,51.5,115.84,20260102,20250807,20260806
388280,-5.11,-2.78,20260102,20250807,20260806
442550,6.93,13.09,20260102,20250807,20260806
442560,11.26,21.36,20260102,20250807,20260806
442570,14.14,26.85,20260102,20250807,20260806
234310,28.89,66.19,20260102,20250807,20260806
241390,8.93,19.79,20260102,20250807,20260806
300640,-14.67,-25.59,20260102,20250807,20260806
266160,44.57,85.81,20260102,20250807,20260806
481430,-3.55,-8.59,20260102,20250807,20260806
114100,-1.29,-3.27,20260102,20250807,20260806
282000,2.05,3.32,20260102,20250807,20260806
451670,-38.08,-50.7,20260102,20250807,20260806
295000,-3.27,-7.65,20260102,20250807,20260806
295020,5.72,10.28,20260102,20250807,20260806
432600,0.43,-0.72,20260102,20250807,20260806
397420,-0.69,-3.1,20260102,20250807,20260806
0114X0,-6.91,,20260102,20250807,20260806
437370,8.77,14.12,20260102,20250807,20260806
375270,12.54,17.16,20260102,20250807,20260806
475380,4.73,6.87,20260102,20250807,20260806
476310,-1.71,27.04,20260102,20250807,20260806
417450,48.23,100.3,20260102,20250807,20260806
442320,-2.14,9.69,20260102,20250807,20260806
461490,1.02,9.84,20260102,20250807,20260806
459750,11.76,25.78,20260102,20250807,20260806
399580,10.51,40.6,20260102,20250807,20260806
276650,20.18,32.23,20260102,20250807,20260806
336160,-1.75,-3.23,20260102,20250807,20260806
326230,6.25,10.11,20260102,20250807,20260806
367760,116.91,302.42,20260102,20250807,20260806
272560,1.38,0.83,20260102,20250807,20260806
385550,1.59,0.57,20260102,20250807,20260806
196230,1.34,0.9,20260102,20250807,20260806
0061Z0,1.67,1.41,20260102,20250807,20260806
315960,76.54,202.32,20260102,20250807,20260806
0138D0,7.84,,20260102,20250807,20260806
455890,1.89,1.51,20260102,20250807,20260806
401170,44.62,61.26,20260102,20250807,20260806
481340,-7.84,-5.3,20260102,20250807,20260806
472870,-8.53,-12.24,20260102,20250807,20260806
472830,-8.62,-5.92,20260102,20250807,20260806
485690,29.8,51.42,20260102,20250807,20260806
490590,12.46,21.13,20260102,20250807,20260806
0127R0,67.17,,20260102,20250807,20260806
495940,52.28,66.96,20260102,20250807,20260806
379780,11.01,25.13,20260102,20250807,20260806
453330,11.58,19.48,20260102,20250807,20260806
0138T0,1.53,,20260102,20250807,20260806
0005C0,6.95,9.55,20260102,20250807,20260806
460660,12.48,16.95,20260102,20250807,20260806
219390,28.13,29.39,20260102,20250807,20260806
0115C0,6.87,,20260102,20250807,20260806
354240,-3.3,-3.85,20260102,20250807,20260806
368590,14.09,29.51,20260102,20250807,20260806
437350,-0.32,4.1,20260102,20250807,20260806
455960,0.81,7.29,20260102,20250807,20260806
469530,1.16,-3.49,20260102,20250807,20260806
469060,69.31,126.13,20260102,20250807,20260806
469050,68.42,112.52,20260102,20250807,20260806
491630,-54.01,-67.7,20260102,20250807,20260806
490600,7.79,9.05,20260102,20250807,20260806
0018Z0,17.38,42.5,20260102,20250807,20260806
0013P0,11.63,37.19,20260102,20250807,20260806
267440,-3.33,-5.2,20260102,20250807,20260806
267490,-8.61,-9.9,20260102,20250807,20260806
267450,2.52,0.09,20260102,20250807,20260806
0036Z0,17.31,22.81,20260102,20250807,20260806
491620,0.69,7.61,20260102,20250807,20260806
0036R0,25.13,60.64,20260102,20250807,20260806
0000Z0,-36.93,-18.59,20260102,20250807,20260806
446700,-7.3,5.14,20260102,20250807,20260806
475350,6.51,25.89,20260102,20250807,20260806
388420,40.26,115.03,20260102,20250807,20260806
448630,22.06,42.48,20260102,20250807,20260806
367770,24.78,47.94,20260102,20250807,20260806
140570,35.46,62.42,20260102,20250807,20260806
0093B0,14.4,,20260102,20250807,20260806
140580,29.41,47.85,20260102,20250807,20260806
379790,13.09,20.79,20260102,20250807,20260806
498610,-17.24,-11.63,20260102,20250807,20260806
488480,13.62,23.38,20260102,20250807,20260806
385540,-3.59,-6.84,20260102,20250807,20260806
183710,43.88,85.49,20260102,20250807,20260806
310080,-11.94,-8.17,20260102,20250807,20260806
463300,1.71,22.75,20260102,20250807,20260806
174360,1.65,27.45,20260102,20250807,20260806
136340,-1.6,-3.06,20260102,20250807,20260806
281990,14.92,17.58,20260102,20250807,20260806
272570,-0.86,-3.4,20260102,20250807,20260806
250730,-7.4,-7.91,20260102,20250807,20260806
291680,3.38,-2.11,20260102,20250807,20260806
0094L0,-18.75,,20260102,20250807,20260806
371150,-18.45,-12.15,20260102,20250807,20260806
498860,12.13,23.96,20260102,20250807,20260806
495050,67.82,143.23,20260102,20250807,20260806
0094M0,34.06,,20260102,20250807,20260806
270810,-14.0,1.5,20260102,20250807,20260806
278240,-45.16,-26.01,20260102,20250807,20260806
275750,-9.58,-25.43,20260102,20250807,20260806
302450,45.13,94.82,20260102,20250807,20260806
0047P0,2.92,26.67,20260102,20250807,20260806
0013R0,-19.28,-10.99,20260102,20250807,20260806
449580,-1.9,7.41,20260102,20250807,20260806
334690,-22.93,8.7,20260102,20250807,20260806
334700,9.73,-31.3,20260102,20250807,20260806
0047R0,8.01,22.16,20260102,20250807,20260806
253280,-21.58,-9.08,20260102,20250807,20260806
253290,-8.29,-4.06,20260102,20250807,20260806
411540,37.16,80.18,20260102,20250807,20260806
295040,59.08,130.05,20260102,20250807,20260806
488980,1.73,-0.22,20260102,20250807,20260806
0092C0,0.97,,20260102,20250807,20260806
455860,-11.78,2.44,20260102,20250807,20260806
455850,16.25,69.52,20260102,20250807,20260806
497880,0.05,0.04,20260102,20250807,20260806
363510,1.41,0.95,20260102,20250807,20260806
292500,51.96,116.78,20260102,20250807,20260806
404650,36.79,73.68,20260102,20250807,20260806
490480,13.46,15.47,20260102,20250807,20260806
438570,-3.38,-9.86,20260102,20250807,20260806
474390,-19.41,-27.89,20260102,20250807,20260806
438560,0.21,-2.93,20260102,20250807,20260806
0066W0,-4.25,29.44,20260102,20250807,20260806
0022T0,-5.74,22.77,20260102,20250807,20260806
423170,70.44,159.46,20260102,20250807,20260806
400590,-7.48,16.15,20260102,20250807,20260806
484880,31.2,42.68,20260102,20250807,20260806
484890,1.55,1.23,20260102,20250807,20260806
461600,-3.28,-5.56,20260102,20250807,20260806
473330,-8.63,-6.26,20260102,20250807,20260806
494210,3.34,11.19,20260102,20250807,20260806
479620,73.88,120.95,20260102,20250807,20260806
481180,6.58,8.13,20260102,20250807,20260806
486450,8.44,14.39,20260102,20250807,20260806
433330,10.71,24.92,20260102,20250807,20260806
399110,10.65,28.54,20260102,20250807,20260806
0080X0,3.21,12.14,20260102,20250807,20260806
499150,6.6,11.17,20260102,20250807,20260806
447620,7.64,15.63,20260102,20250807,20260806
476030,13.95,29.44,20260102,20250807,20260806
0118S0,27.34,,20260102,20250807,20260806
446720,19.82,29.67,20260102,20250807,20260806
452360,20.86,23.67,20260102,20250807,20260806
493420,19.97,29.54,20260102,20250807,20260806
490490,7.16,14.49,20260102,20250807,20260806
0023A0,0.59,56.11,20260102,20250807,20260806
0051G0,-14.06,-10.12,20260102,20250807,20260806
481190,4.41,21.91,20260102,20250807,20260806
475300,46.47,112.43,20260102,20250807,20260806
475310,20.44,91.76,20260102,20250807,20260806
400580,-7.73,9.93,20260102,20250807,20260806
464610,-20.92,-35.71,20260102,20250807,20260806
466930,68.19,128.22,20260102,20250807,20260806
464600,67.29,139.93,20260102,20250807,20260806
0005D0,8.14,16.53,20260102,20250807,20260806
466920,-8.3,-4.45,20260102,20250807,20260806
0080Y0,-35.52,-35.68,20260102,20250807,20260806
0141S0,-11.7,,20260102,20250807,20260806
436140,-3.7,-8.02,20260102,20250807,20260806
0141T0,0.27,,20260102,20250807,20260806
0016X0,1.38,0.75,20260102,20250807,20260806
220130,10.33,32.04,20260102,20250807,20260806
0131A0,-13.19,,20260102,20250807,20260806
415760,27.74,72.82,20260102,20250807,20260806
413220,-11.97,22.56,20260102,20250807,20260806
469830,1.91,1.41,20260102,20250807,20260806
0105E0,21.11,,20260102,20250807,20260806
444200,32.91,82.24,20260102,20250807,20260806
495550,67.59,144.62,20260102,20250807,20260806
450910,-14.33,1.22,20260102,20250807,20260806
0040X0,-15.46,-18.22,20260102,20250807,20260806
0040Y0,-18.31,-24.23,20260102,20250807,20260806
0105D0,-8.0,,20260102,20250807,20260806
0092B0,39.21,,20260102,20250807,20260806
429980,14.98,39.94,20260102,20250807,20260806
0008T0,25.23,-2.65,20260102,20250807,20260806
0139F0,1.63,,20260102,20250807,20260806
102110,57.93,127.25,20260102,20250807,20260806
139260,103.69,270.56,20260102,20250807,20260806
139220,62.21,68.3,20260102,20250807,20260806
139290,25.28,50.3,20260102,20250807,20260806
139270,30.74,43.28,20260102,20250807,20260806
227550,15.58,17.35,20260102,20250807,20260806
227560,8.61,7.23,20260102,20250807,20260806
139250,22.13,35.5,20260102,20250807,20260806
139230,-1.45,12.28,20260102,20250807,20260806
139240,-11.33,-6.89,20260102,20250807,20260806
227540,-16.64,-0.8,20260102,20250807,20260806
243880,155.57,683.17,20260102,20250807,20260806
310960,58.93,129.22,20260102,20250807,20260806
252000,17.51,28.98,20260102,20250807,20260806
267770,83.74,265.34,20260102,20250807,20260806
252710,-82.95,-92.31,20260102,20250807,20260806
243890,18.43,38.03,20260102,20250807,20260806
315270,-6.83,-8.25,20260102,20250807,20260806
289480,17.7,30.69,20260102,20250807,20260806
166400,21.66,48.85,20260102,20250807,20260806
0104N0,50.55,,20260102,20250807,20260806
480260,0.99,0.12,20260102,20250807,20260806
0094K0,0.07,,20260102,20250807,20260806
364980,7.01,8.66,20260102,20250807,20260806
412570,-12.68,-16.88,20260102,20250807,20260806
462010,-12.77,6.22,20260102,20250807,20260806
305540,0.42,6.45,20260102,20250807,20260806
471760,-1.56,36.34,20260102,20250807,20260806
365040,53.0,104.8,20260102,20250807,20260806
364960,-8.19,-3.85,20260102,20250807,20260806
412560,-25.35,-21.89,20260102,20250807,20260806
475630,1.7,2.22,20260102,20250807,20260806
357870,1.67,2.62,20260102,20250807,20260806
499660,0.04,0.01,20260102,20250807,20260806
400970,-2.75,1.17,20260102,20250807,20260806
377990,30.44,58.57,20260102,20250807,20260806
417630,28.33,55.49,20260102,20250807,20260806
449170,1.5,1.93,20260102,20250807,20260806
292160,51.53,115.16,20260102,20250807,20260806
0072R0,-7.19,27.8,20260102,20250807,20260806
404540,35.92,73.57,20260102,20250807,20260806
228820,47.09,89.83,20260102,20250807,20260806
300610,-14.5,-24.93,20260102,20250807,20260806
463250,14.87,15.04,20260102,20250807,20260806
138530,37.76,56.14,20260102,20250807,20260806
445910,22.29,30.83,20260102,20250807,20260806
289260,62.74,139.99,20260102,20250807,20260806
289250,71.4,151.22,20260102,20250807,20260806
310970,62.28,142.75,20260102,20250807,20260806
269370,2.91,11.26,20260102,20250807,20260806
248270,3.83,26.86,20260102,20250807,20260806
0025N0,7.27,17.12,20260102,20250807,20260806
453950,49.96,99.32,20260102,20250807,20260806
364990,-6.06,-15.99,20260102,20250807,20260806
139280,2.69,9.63,20260102,20250807,20260806
237440,0.89,2.25,20260102,20250807,20260806
319640,-5.74,18.2,20260102,20250807,20260806
160580,4.34,44.03,20260102,20250807,20260806
451530,-30.98,-41.23,20260102,20250807,20260806
114820,0.11,-1.54,20260102,20250807,20260806
275980,13.0,28.24,20260102,20250807,20260806
464310,-1.43,12.04,20260102,20250807,20260806
418670,30.67,22.35,20260102,20250807,20260806
466950,37.06,51.72,20260102,20250807,20260806
491010,39.32,52.7,20260102,20250807,20260806
412770,-4.74,-3.51,20260102,20250807,20260806
394670,10.47,77.74,20260102,20250807,20260806
440340,4.17,10.65,20260102,20250807,20260806
476690,2.44,30.1,20260102,20250807,20260806
480310,50.4,75.37,20260102,20250807,20260806
387270,19.11,35.17,20260102,20250807,20260806
276000,12.17,28.23,20260102,20250807,20260806
394660,14.51,47.63,20260102,20250807,20260806
371450,17.83,21.12,20260102,20250807,20260806
464930,10.68,37.17,20260102,20250807,20260806
139320,-7.14,21.7,20260102,20250807,20260806
137610,5.38,4.24,20260102,20250807,20260806
182490,1.05,1.94,20260102,20250807,20260806
272580,1.57,1.7,20260102,20250807,20260806
157450,1.38,1.19,20260102,20250807,20260806
105010,12.63,38.88,20260102,20250807,20260806
123320,85.99,271.54,20260102,20250807,20260806
174350,17.08,26.72,20260102,20250807,20260806
329200,-10.26,-5.74,20260102,20250807,20260806
0086C0,-3.96,-2.63,20260102,20250807,20260806
0086B0,-8.93,-6.56,20260102,20250807,20260806
341850,-7.14,-4.11,20260102,20250807,20260806
0043B0,1.94,2.32,20260102,20250807,20260806
147970,50.27,74.59,20260102,20250807,20260806
458250,-7.38,-9.11,20260102,20250807,20260806
476550,-9.17,-13.45,20260102,20250807,20260806
0142D0,21.82,,20260102,20250807,20260806
491830,51.31,71.38,20260102,20250807,20260806
490090,9.91,30.39,20260102,20250807,20260806
493810,-0.54,10.89,20260102,20250807,20260806
0102A0,-22.39,,20260102,20250807,20260806
0123G0,-7.99,,20260102,20250807,20260806
182480,13.98,15.57,20260102,20250807,20260806
360750,10.49,25.06,20260102,20250807,20260806
448290,10.66,18.93,20260102,20250807,20260806
488500,11.29,22.47,20260102,20250807,20260806
225040,21.59,37.77,20260102,20250807,20260806
429000,9.79,16.76,20260102,20250807,20260806
143850,10.09,15.86,20260102,20250807,20260806
225030,-10.26,-18.01,20260102,20250807,20260806
482730,4.67,13.4,20260102,20250807,20260806
133690,13.75,29.34,20260102,20250807,20260806
448300,13.75,22.73,20260102,20250807,20260806
418660,23.23,54.22,20260102,20250807,20260806
435420,4.75,8.12,20260102,20250807,20260806
441680,-0.36,9.36,20260102,20250807,20260806
486290,3.31,10.3,20260102,20250807,20260806
429010,19.38,36.75,20260102,20250807,20260806
203780,11.97,50.22,20260102,20250807,20260806
245340,11.43,26.73,20260102,20250807,20260806
456610,0.89,7.03,20260102,20250807,20260806
329750,0.41,5.83,20260102,20250807,20260806
261110,-1.08,8.59,20260102,20250807,20260806
261120,0.7,-10.47,20260102,20250807,20260806
494840,9.73,25.5,20260102,20250807,20260806
458730,19.76,29.43,20260102,20250807,20260806
0008S0,13.41,17.91,20260102,20250807,20260806
458750,17.5,24.74,20260102,20250807,20260806
458760,14.06,18.92,20260102,20250807,20260806
0015K0,-10.99,-13.66,20260102,20250807,20260806
305080,-3.05,1.76,20260102,20250807,20260806
0046A0,-1.6,2.93,20260102,20250807,20260806
465670,15.97,37.72,20260102,20250807,20260806
381170,4.23,21.46,20260102,20250807,20260806
472160,4.07,14.75,20260102,20250807,20260806
472170,1.03,7.4,20260102,20250807,20260806
474220,-2.32,9.58,20260102,20250807,20260806
458260,-3.87,-4.5,20260102,20250807,20260806
497570,43.79,82.44,20260102,20250807,20260806
381180,62.79,117.33,20260102,20250807,20260806
423920,125.02,282.44,20260102,20250807,20260806
228810,-46.49,-52.11,20260102,20250807,20260806
364970,-19.08,-4.54,20260102,20250807,20260806
091230,70.61,206.43,20260102,20250807,20260806
396500,43.66,163.74,20260102,20250807,20260806
488080,27.99,297.27,20260102,20250807,20260806
211560,29.43,43.86,20260102,20250807,20260806
472150,35.37,61.36,20260102,20250807,20260806
138520,74.77,145.72,20260102,20250807,20260806
157490,-9.95,-9.48,20260102,20250807,20260806
0000D0,-4.88,-3.42,20260102,20250807,20260806
228800,-24.05,-30.63,20260102,20250807,20260806
227570,28.28,33.08,20260102,20250807,20260806
438330,-0.08,-1.82,20260102,20250807,20260806
261140,27.05,62.48,20260102,20250807,20260806
130680,60.13,46.71,20260102,20250807,20260806
217770,-47.81,-45.34,20260102,20250807,20260806
195930,13.79,24.22,20260102,20250807,20260806
225050,19.8,38.3,20260102,20250807,20260806
245350,8.58,22.4,20260102,20250807,20260806
091220,27.72,36.57,20260102,20250807,20260806
466940,24.25,35.46,20260102,20250807,20260806
307510,-29.37,-21.99,20260102,20250807,20260806
225060,33.76,63.01,20260102,20250807,20260806
453870,-13.45,-5.26,20260102,20250807,20260806
236350,-26.92,-15.84,20260102,20250807,20260806
479730,-5.56,6.84,20260102,20250807,20260806
123310,-52.6,-67.5,20260102,20250807,20260806
365000,-19.71,-16.19,20260102,20250807,20260806
195920,18.94,37.47,20260102,20250807,20260806
241180,24.04,53.64,20260102,20250807,20260806
465660,54.61,112.89,20260102,20250807,20260806
292560,-2.34,-6.09,20260102,20250807,20260806
494670,-9.84,-4.65,20260102,20250807,20260806
451540,-3.9,-7.34,20260102,20250807,20260806
150460,0.4,-8.07,20260102,20250807,20260806
302190,-1.68,-4.79,20260102,20250807,20260806
157500,21.54,45.27,20260102,20250807,20260806
307520,32.4,50.21,20260102,20250807,20260806
0067Y0,-9.68,4.14,20260102,20250807,20260806
192090,1.02,22.03,20260102,20250807,20260806
204480,-1.71,40.86,20260102,20250807,20260806
217780,-5.11,-25.94,20260102,20250807,20260806
245360,-9.42,-2.91,20260102,20250807,20260806
414780,27.65,76.23,20260102,20250807,20260806
0067V0,-11.58,0.29,20260102,20250807,20260806
371470,-0.89,-2.51,20260102,20250807,20260806
396520,43.44,101.85,20260102,20250807,20260806
371460,-15.01,15.07,20260102,20250807,20260806
456680,-28.08,24.15,20260102,20250807,20260806
396510,-1.42,32.87,20260102,20250807,20260806
0047A0,7.4,31.8,20260102,20250807,20260806
117690,-9.6,-5.13,20260102,20250807,20260806
371160,-18.24,-11.16,20260102,20250807,20260806
438320,-36.29,-35.57,20260102,20250807,20260806
0053L0,-25.17,-0.71,20260102,20250807,20260806
0117V0,40.99,,20260102,20250807,20260806
292150,59.62,168.85,20260102,20250807,20260806
0052D0,20.14,30.19,20260102,20250807,20260806
0104P0,12.72,,20260102,20250807,20260806
496080,67.38,142.39,20260102,20250807,20260806
0091P0,51.55,,20260102,20250807,20260806
471780,68.78,184.97,20260102,20250807,20260806
232080,-14.18,1.06,20260102,20250807,20260806
233160,-45.3,-26.9,20260102,20250807,20260806
261060,20.9,58.84,20260102,20250807,20260806
261070,-28.37,-17.83,20260102,20250807,20260806
250780,-11.76,-26.3,20260102,20250807,20260806
461580,-1.95,13.09,20260102,20250807,20260806
277630,45.82,95.48,20260102,20250807,20260806
210780,12.45,20.98,20260102,20250807,20260806
277640,51.36,111.57,20260102,20250807,20260806
277650,6.9,13.16,20260102,20250807,20260806
376410,53.1,113.69,20260102,20250807,20260806
447770,-12.2,-1.03,20260102,20250807,20260806
0060H0,10.77,25.67,20260102,20250807,20260806
387280,14.34,47.78,20260102,20250807,20260806
449690,64.33,173.32,20260102,20250807,20260806
449680,-1.19,29.2,20260102,20250807,20260806
143860,-20.65,-4.4,20260102,20250807,20260806
138540,22.42,48.31,20260102,20250807,20260806
228790,20.52,-4.72,20260102,20250807,20260806
441800,34.92,68.75,20260102,20250807,20260806
463050,-31.07,-2.33,20260102,20250807,20260806
404120,30.53,56.56,20260102,20250807,20260806
385710,0.42,19.84,20260102,20250807,20260806
410870,-14.91,-25.45,20260102,20250807,20260806
456600,66.49,79.3,20260102,20250807,20260806
485810,-0.99,34.6,20260102,20250807,20260806
494180,3.0,14.52,20260102,20250807,20260806
478150,9.62,19.08,20260102,20250807,20260806
0113D0,23.19,,20260102,20250807,20260806
426020,20.29,37.19,20260102,20250807,20260806
426030,35.08,46.15,20260102,20250807,20260806
0019K0,17.14,21.88,20260102,20250807,20260806
0036D0,24.56,28.69,20260102,20250807,20260806
0043Y0,42.12,87.27,20260102,20250807,20260806
495060,63.33,119.85,20260102,20250807,20260806
385720,51.29,98.82,20260102,20250807,20260806
108590,57.39,126.05,20260102,20250807,20260806
145850,70.36,133.3,20260102,20250807,20260806
472720,36.99,60.32,20260102,20250807,20260806
496130,47.04,89.33,20260102,20250807,20260806
433250,23.85,57.7,20260102,20250807,20260806
494220,83.36,250.78,20260102,20250807,20260806
470310,51.95,107.51,20260102,20250807,20260806
476000,-50.45,-37.07,20260102,20250807,20260806
448100,58.07,126.21,20260102,20250807,20260806
413930,53.34,117.3,20260102,20250807,20260806
0088N0,-7.36,,20260102,20250807,20260806
458030,1.67,1.54,20260102,20250807,20260806
426150,-7.32,-12.52,20260102,20250807,20260806
444490,11.32,26.11,20260102,20250807,20260806
489290,-1.03,12.31,20260102,20250807,20260806
440910,13.87,32.34,20260102,20250807,20260806
474590,89.08,245.0,20260102,20250807,20260806
496020,2.01,1.68,20260102,20250807,20260806
488720,-3.53,-6.77,20260102,20250807,20260806
480460,-10.32,-6.46,20260102,20250807,20260806
0053M0,25.68,34.96,20260102,20250807,20260806
0112X0,57.8,,20260102,20250807,20260806
465780,1.56,-0.53,20260102,20250807,20260806
442260,55.24,121.41,20260102,20250807,20260806
0001P0,-20.8,-3.27,20260102,20250807,20260806
159800,59.18,132.69,20260102,20250807,20260806
0007N0,56.46,126.14,20260102,20250807,20260806
462340,0.3,5.91,20260102,20250807,20260806
433220,20.84,45.45,20260102,20250807,20260806
451150,-5.82,-6.2,20260102,20250807,20260806
477490,2.54,20.63,20260102,20250807,20260806
407830,-15.02,-5.82,20260102,20250807,20260806
0002C0,-4.14,-2.14,20260102,20250807,20260806
474920,11.06,19.8,20260102,20250807,20260806
442090,39.4,78.52,20260102,20250807,20260806
407820,-22.22,-23.22,20260102,20250807,20260806
152870,57.78,127.47,20260102,20250807,20260806
491510,21.88,36.58,20260102,20250807,20260806
192720,25.11,37.21,20260102,20250807,20260806
498180,-3.86,-9.29,20260102,20250807,20260806
140950,61.59,137.49,20260102,20250807,20260806
