KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
367380,13.4,27.85,20260102,20250808,20260807
438100,6.96,13.57,20260102,20250808,20260807
456880,0.24,5.84,20260102,20250808,20260807
440650,-0.08,2.24,20260102,20250808,20260807
0127M0,20.29,,20260102,20250808,20260807
0127P0,8.04,,20260102,20250808,20260807
480040,27.45,59.8,20260102,20250808,20260807
402970,19.46,28.2,20260102,20250808,20260807
0046Y0,9.62,20.61,20260102,20250808,20260807
0049M0,2.38,10.89,20260102,20250808,20260807
0049K0,4.18,9.31,20260102,20250808,20260807
181480,6.85,3.59,20260102,20250808,20260807
480020,-12.26,-2.35,20260102,20250808,20260807
465580,9.8,28.57,20260102,20250808,20260807
465610,13.28,50.21,20260102,20250808,20260807
465620,-12.92,-28.99,20260102,20250808,20260807
473590,-9.91,2.5,20260102,20250808,20260807
0008E0,17.09,29.31,20260102,20250808,20260807
391600,-0.14,21.2,20260102,20250808,20260807
455660,-3.27,-4.49,20260102,20250808,20260807
245710,-8.3,11.2,20260102,20250808,20260807
131890,42.47,81.96,20260102,20250808,20260807
108450,58.88,119.75,20260102,20250808,20260807
316300,-8.48,2.17,20260102,20250808,20260807
277540,28.82,60.53,20260102,20250808,20260807
483320,64.36,126.51,20260102,20250808,20260807
448540,5.88,8.18,20260102,20250808,20260807
0099L0,0.44,,20260102,20250808,20260807
433500,27.55,57.07,20260102,20250808,20260807
0102X0,7.51,,20260102,20250808,20260807
487920,-6.93,1.39,20260102,20250808,20260807
487910,-6.83,-2.58,20260102,20250808,20260807
145670,-51.51,-66.98,20260102,20250808,20260807
497520,3.89,34.68,20260102,20250808,20260807
238720,31.61,58.78,20260102,20250808,20260807
196030,39.65,77.72,20260102,20250808,20260807
205720,-20.13,-30.94,20260102,20250808,20260807
469160,57.07,113.61,20260102,20250808,20260807
356540,-3.68,-7.2,20260102,20250808,20260807
447430,8.32,6.95,20260102,20250808,20260807
416090,30.08,79.97,20260102,20250808,20260807
168580,3.24,23.39,20260102,20250808,20260807
219900,-0.76,41.2,20260102,20250808,20260807
272910,-0.58,-2.91,20260102,20250808,20260807
0087F0,17.3,34.8,20260102,20250808,20260807
371870,-17.37,-9.59,20260102,20250808,20260807
380340,60.23,137.49,20260102,20250808,20260807
496120,69.63,148.06,20260102,20250808,20260807
354500,-13.65,1.52,20260102,20250808,20260807
305050,44.42,95.57,20260102,20250808,20260807
457480,-18.5,17.24,20260102,20250808,20260807
469170,0.62,10.83,20260102,20250808,20260807
466810,-1.08,10.76,20260102,20250808,20260807
457930,28.12,77.96,20260102,20250808,20260807
487750,76.04,210.46,20260102,20250808,20260807
445690,28.11,59.83,20260102,20250808,20260807
0120J0,-23.24,,20260102,20250808,20260807
486240,67.54,161.72,20260102,20250808,20260807
434960,55.91,125.11,20260102,20250808,20260807
0098Z0,56.91,,20260102,20250808,20260807
448570,39.64,81.52,20260102,20250808,20260807
285690,32.24,52.93,20260102,20250808,20260807
0073X0,-12.52,-7.56,20260102,20250808,20260807
293180,56.5,125.82,20260102,20250808,20260807
407310,36.35,81.1,20260102,20250808,20260807
332930,57.55,127.92,20260102,20250808,20260807
304780,81.58,267.64,20260102,20250808,20260807
306520,-51.41,-66.71,20260102,20250808,20260807
0123S0,1.4,,20260102,20250808,20260807
0091M0,1.15,,20260102,20250808,20260807
448490,-4.16,-8.5,20260102,20250808,20260807
454320,27.28,61.19,20260102,20250808,20260807
395290,-43.57,-45.44,20260102,20250808,20260807
395280,-3.64,-12.71,20260102,20250808,20260807
368190,-3.65,2.81,20260102,20250808,20260807
402460,66.94,85.6,20260102,20250808,20260807
395270,117.78,304.56,20260102,20250808,20260807
438900,-0.39,-8.38,20260102,20250808,20260807
367740,78.12,157.08,20260102,20250808,20260807
407300,13.89,27.74,20260102,20250808,20260807
381560,72.69,112.48,20260102,20250808,20260807
441540,-3.74,0.4,20260102,20250808,20260807
381570,25.78,27.99,20260102,20250808,20260807
479850,24.27,2.48,20260102,20250808,20260807
453060,1.54,2.57,20260102,20250808,20260807
304760,50.3,112.09,20260102,20250808,20260807
322410,24.88,34.6,20260102,20250808,20260807
332940,59.77,137.6,20260102,20250808,20260807
322400,-15.1,-14.86,20260102,20250808,20260807
473640,-2.49,52.89,20260102,20250808,20260807
354350,-7.6,4.99,20260102,20250808,20260807
461340,62.0,80.83,20260102,20250808,20260807
401590,-6.4,14.86,20260102,20250808,20260807
0040S0,49.72,82.65,20260102,20250808,20260807
314700,4.4,6.34,20260102,20250808,20260807
486830,1.82,2.54,20260102,20250808,20260807
432840,10.11,23.78,20260102,20250808,20260807
498050,-29.01,-6.93,20260102,20250808,20260807
476260,22.21,78.41,20260102,20250808,20260807
434730,17.31,50.7,20260102,20250808,20260807
0082F0,10.1,15.4,20260102,20250808,20260807
491820,43.93,109.18,20260102,20250808,20260807
461500,-3.63,-8.81,20260102,20250808,20260807
0111J0,23.71,,20260102,20250808,20260807
495750,65.64,141.26,20260102,20250808,20260807
304770,-13.68,1.0,20260102,20250808,20260807
306530,-44.35,-25.18,20260102,20250808,20260807
375760,50.7,110.62,20260102,20250808,20260807
491700,56.65,124.8,20260102,20250808,20260807
0000Y0,1.59,-0.82,20260102,20250808,20260807
215620,-0.89,1.5,20260102,20250808,20260807
0113P0,1.76,,20260102,20250808,20260807
391670,56.27,113.01,20260102,20250808,20260807
472920,-3.56,-12.2,20260102,20250808,20260807
472840,54.8,123.17,20260102,20250808,20260807
0005G0,101.68,250.48,20260102,20250808,20260807
0135Y0,0.17,,20260102,20250808,20260807
483570,5.71,23.18,20260102,20250808,20260807
069660,56.49,125.56,20260102,20250808,20260807
294400,57.74,128.23,20260102,20250808,20260807
253250,81.65,263.34,20260102,20250808,20260807
253240,-51.76,-67.16,20260102,20250808,20260807
253230,-83.61,-92.59,20260102,20250808,20260807
464240,0.03,-1.04,20260102,20250808,20260807
458210,1.68,2.71,20260102,20250808,20260807
488200,16.83,38.02,20260102,20250808,20260807
488210,33.6,107.9,20260102,20250808,20260807
100910,56.9,131.15,20260102,20250808,20260807
435530,7.42,16.97,20260102,20250808,20260807
435540,10.18,22.63,20260102,20250808,20260807
435550,10.45,23.74,20260102,20250808,20260807
148070,-3.49,-10.07,20260102,20250808,20260807
167860,-8.28,-18.86,20260102,20250808,20260807
471460,-20.12,-28.83,20260102,20250808,20260807
114470,-1.04,-2.83,20260102,20250808,20260807
473490,43.92,61.24,20260102,20250808,20260807
489860,18.3,32.65,20260102,20250808,20260807
130730,1.55,-0.55,20260102,20250808,20260807
419890,1.09,-1.23,20260102,20250808,20260807
411860,-1.24,4.51,20260102,20250808,20260807
476450,1.86,0.07,20260102,20250808,20260807
430500,-0.31,-3.75,20260102,20250808,20260807
449770,9.5,23.15,20260102,20250808,20260807
0127V0,8.87,,20260102,20250808,20260807
0137W0,8.65,,20260102,20250808,20260807
0127T0,11.99,,20260102,20250808,20260807
449780,10.61,18.57,20260102,20250808,20260807
0137V0,21.52,,20260102,20250808,20260807
0107F0,15.01,,20260102,20250808,20260807
453080,13.78,22.2,20260102,20250808,20260807
460270,0.47,6.23,20260102,20250808,20260807
138230,0.12,4.31,20260102,20250808,20260807
225800,-2.35,6.08,20260102,20250808,20260807
139660,0.93,-3.38,20260102,20250808,20260807
230480,0.69,-8.71,20260102,20250808,20260807
0084E0,4.62,,20260102,20250808,20260807
373790,3.61,8.79,20260102,20250808,20260807
483030,7.99,32.34,20260102,20250808,20260807
459790,14.46,32.57,20260102,20250808,20260807
498270,16.49,39.75,20260102,20250808,20260807
474800,26.38,40.97,20260102,20250808,20260807
0084D0,9.39,17.04,20260102,20250808,20260807
104520,24.36,41.98,20260102,20250808,20260807
0015E0,-0.28,-0.24,20260102,20250808,20260807
483020,-26.75,3.9,20260102,20250808,20260807
200250,-13.73,-6.71,20260102,20250808,20260807
454780,-4.23,-9.28,20260102,20250808,20260807
454180,-14.42,-10.86,20260102,20250808,20260807
104530,14.66,20.6,20260102,20250808,20260807
496090,65.34,142.55,20260102,20250808,20260807
469790,83.73,209.43,20260102,20250808,20260807
316670,-13.91,1.65,20260102,20250808,20260807
291630,-44.29,-24.86,20260102,20250808,20260807
291620,-11.66,-26.19,20260102,20250808,20260807
153270,57.95,133.82,20260102,20250808,20260807
122260,1.33,-0.75,20260102,20250808,20260807
0015F0,-6.0,-7.35,20260102,20250808,20260807
0097L0,18.07,,20260102,20250808,20260807
069500,56.54,125.78,20260102,20250808,20260807
226980,11.43,20.48,20260102,20250808,20260807
337160,68.27,155.85,20260102,20250808,20260807
363580,107.84,279.65,20260102,20250808,20260807
278530,57.5,128.31,20260102,20250808,20260807
337150,24.84,60.13,20260102,20250808,20260807
223190,48.69,92.96,20260102,20250808,20260807
252650,20.18,31.75,20260102,20250808,20260807
360140,66.89,104.76,20260102,20250808,20260807
284430,17.18,39.08,20260102,20250808,20260807
252670,-83.25,-92.5,20260102,20250808,20260807
494890,56.02,124.96,20260102,20250808,20260807
498400,34.48,67.21,20260102,20250808,20260807
0117L0,1.55,,20260102,20250808,20260807
473290,1.26,0.05,20260102,20250808,20260807
0007F0,0.59,-0.97,20260102,20250808,20260807
0119H0,-0.1,,20260102,20250808,20260807
305720,3.74,13.22,20260102,20250808,20260807
462330,-21.67,-14.37,20260102,20250808,20260807
461950,-6.87,10.78,20260102,20250808,20260807
457690,-2.23,-6.81,20260102,20250808,20260807
271060,3.66,4.87,20260102,20250808,20260807
457700,-17.06,-25.63,20260102,20250808,20260807
395160,80.85,221.4,20260102,20250808,20260807
471990,22.44,90.96,20260102,20250808,20260807
487240,44.9,111.44,20260102,20250808,20260807
481050,0.03,-0.03,20260102,20250808,20260807
459580,0.04,0.01,20260102,20250808,20260807
439860,-0.4,-2.51,20260102,20250808,20260807
266370,85.74,219.24,20260102,20250808,20260807
368680,-5.12,1.83,20260102,20250808,20260807
423160,0.04,0.0,20260102,20250808,20260807
292190,49.25,113.89,20260102,20250808,20260807
306950,68.98,231.51,20260102,20250808,20260807
229720,45.47,88.47,20260102,20250808,20260807
266360,-23.38,-25.29,20260102,20250808,20260807
291890,14.03,27.91,20260102,20250808,20260807
289040,63.75,141.41,20260102,20250808,20260807
156080,58.37,136.58,20260102,20250808,20260807
278540,59.79,140.58,20260102,20250808,20260807
251350,9.68,23.38,20260102,20250808,20260807
269420,5.63,13.9,20260102,20250808,20260807
433970,3.81,7.06,20260102,20250808,20260807
433980,6.33,13.13,20260102,20250808,20260807
434060,5.38,14.24,20260102,20250808,20260807
0082V0,4.18,13.47,20260102,20250808,20260807
329650,-0.42,2.18,20260102,20250808,20260807
329660,3.15,8.42,20260102,20250808,20260807
329670,5.88,14.39,20260102,20250808,20260807
395170,31.92,78.36,20260102,20250808,20260807
315930,69.01,180.95,20260102,20250808,20260807
261220,61.15,51.17,20260102,20250808,20260807
271050,-48.96,-46.73,20260102,20250808,20260807
468370,-3.69,-0.5,20260102,20250808,20260807
468630,-4.98,-0.98,20260102,20250808,20260807
468380,-3.56,0.22,20260102,20250808,20260807
275290,63.78,134.01,20260102,20250808,20260807
117700,59.31,52.76,20260102,20250808,20260807
300950,-5.76,-15.6,20260102,20250808,20260807
266390,45.18,48.99,20260102,20250808,20260807
279530,26.08,34.84,20260102,20250808,20260807
132030,-4.86,18.56,20260102,20250808,20260807
280940,0.29,-21.02,20260102,20250808,20260807
138910,13.05,43.49,20260102,20250808,20260807
471230,-3.85,-8.88,20260102,20250808,20260807
439870,-19.44,-28.17,20260102,20250808,20260807
114260,0.19,-1.77,20260102,20250808,20260807
152380,-3.53,-8.24,20260102,20250808,20260807
176950,5.85,10.8,20260102,20250808,20260807
292770,2.13,3.64,20260102,20250808,20260807
276990,15.97,35.13,20260102,20250808,20260807
476070,-1.04,32.02,20260102,20250808,20260807
0064K0,-4.19,26.1,20260102,20250808,20260807
0089D0,26.66,,20260102,20250808,20260807
498410,2.68,-3.79,20260102,20250808,20260807
102960,1.72,17.71,20260102,20250808,20260807
404260,39.53,79.26,20260102,20250808,20260807
273140,-0.06,-0.08,20260102,20250808,20260807
153130,-0.13,-0.43,20260102,20250808,20260807
214980,-0.18,-0.4,20260102,20250808,20260807
487950,27.79,29.55,20260102,20250808,20260807
122630,79.07,261.31,20260102,20250808,20260807
445290,12.25,81.13,20260102,20250808,20260807
488770,1.94,1.61,20260102,20250808,20260807
321410,1.05,3.67,20260102,20250808,20260807
337120,48.82,105.83,20260102,20250808,20260807
401470,14.8,17.68,20260102,20250808,20260807
244620,22.2,24.95,20260102,20250808,20260807
275280,53.66,103.31,20260102,20250808,20260807
308620,-3.43,-0.17,20260102,20250808,20260807
0091C0,-4.09,,20260102,20250808,20260807
484790,-6.3,-7.97,20260102,20250808,20260807
304660,-4.22,-4.41,20260102,20250808,20260807
304670,5.02,4.04,20260102,20250808,20260807
481060,-10.17,-13.85,20260102,20250808,20260807
0041D0,-15.36,-7.63,20260102,20250808,20260807
487230,25.43,20.87,20260102,20250808,20260807
485540,5.69,22.54,20260102,20250808,20260807
483280,-2.92,5.71,20260102,20250808,20260807
428560,-6.71,-9.39,20260102,20250808,20260807
379800,8.94,22.48,20260102,20250808,20260807
449180,10.38,18.55,20260102,20250808,20260807
453660,-3.66,7.61,20260102,20250808,20260807
453650,2.38,14.14,20260102,20250808,20260807
0005A0,0.1,6.13,20260102,20250808,20260807
276970,1.63,-0.13,20260102,20250808,20260807
0026E0,8.91,18.67,20260102,20250808,20260807
0068M0,2.8,13.31,20260102,20250808,20260807
0089C0,6.81,,20260102,20250808,20260807
200030,15.17,22.87,20260102,20250808,20260807
219480,10.73,17.7,20260102,20250808,20260807
0041E0,19.18,37.47,20260102,20250808,20260807
218420,26.19,39.4,20260102,20250808,20260807
463640,-1.42,2.48,20260102,20250808,20260807
463690,-7.05,7.03,20260102,20250808,20260807
463680,24.94,43.09,20260102,20250808,20260807
453630,6.52,4.99,20260102,20250808,20260807
453640,2.78,28.73,20260102,20250808,20260807
185680,21.82,83.12,20260102,20250808,20260807
0028X0,-3.0,2.32,20260102,20250808,20260807
379810,13.02,27.3,20260102,20250808,20260807
449190,13.81,22.45,20260102,20250808,20260807
494300,-6.54,-2.35,20260102,20250808,20260807
409820,26.07,43.49,20260102,20250808,20260807
304940,13.85,21.12,20260102,20250808,20260807
409810,-13.13,-19.11,20260102,20250808,20260807
411420,40.68,51.48,20260102,20250808,20260807
455030,-1.69,2.01,20260102,20250808,20260807
261240,-0.03,4.51,20260102,20250808,20260807
261250,-2.31,6.67,20260102,20250808,20260807
261270,1.42,-2.9,20260102,20250808,20260807
261260,1.2,-7.98,20260102,20250808,20260807
0144M0,-14.35,,20260102,20250808,20260807
280930,17.67,29.52,20260102,20250808,20260807
0048J0,-1.91,1.76,20260102,20250808,20260807
390390,54.01,100.62,20260102,20250808,20260807
489250,19.5,28.37,20260102,20250808,20260807
483290,11.27,15.02,20260102,20250808,20260807
441640,3.77,10.95,20260102,20250808,20260807
352560,8.58,5.5,20260102,20250808,20260807
314250,13.06,16.96,20260102,20250808,20260807
473460,-1.74,11.5,20260102,20250808,20260807
0144L0,0.97,,20260102,20250808,20260807
390400,10.12,23.6,20260102,20250808,20260807
0132H0,-10.53,,20260102,20250808,20260807
437080,-3.89,-4.56,20260102,20250808,20260807
419420,13.25,51.8,20260102,20250808,20260807
491090,11.28,31.41,20260102,20250808,20260807
0038A0,-0.82,17.6,20260102,20250808,20260807
244580,-29.74,-7.18,20260102,20250808,20260807
091160,64.55,190.98,20260102,20250808,20260807
494310,69.13,394.71,20260102,20250808,20260807
0080G0,9.54,13.64,20260102,20250808,20260807
0100K0,-12.48,,20260102,20250808,20260807
325020,45.52,73.01,20260102,20250808,20260807
244670,11.79,16.81,20260102,20250808,20260807
140700,48.69,65.81,20260102,20250808,20260807
102780,70.03,139.79,20260102,20250808,20260807
213610,58.66,115.25,20260102,20250808,20260807
448330,22.42,45.3,20260102,20250808,20260807
325010,54.17,121.22,20260102,20250808,20260807
385510,27.16,42.7,20260102,20250808,20260807
446690,86.87,198.59,20260102,20250808,20260807
437070,-4.12,-0.2,20260102,20250808,20260807
117460,10.31,19.6,20260102,20250808,20260807
275300,62.57,159.83,20260102,20250808,20260807
140710,11.19,5.25,20260102,20250808,20260807
0098F0,36.14,,20260102,20250808,20260807
395150,-38.06,-45.06,20260102,20250808,20260807
456250,-14.94,2.08,20260102,20250808,20260807
400570,-5.53,10.95,20260102,20250808,20260807
144600,-17.34,54.17,20260102,20250808,20260807
091170,31.49,39.85,20260102,20250808,20260807
453810,-14.1,-6.64,20260102,20250808,20260807
453820,-27.28,-19.38,20260102,20250808,20260807
0000H0,-4.33,4.44,20260102,20250808,20260807
477730,-11.24,-5.54,20260102,20250808,20260807
114800,-51.82,-67.19,20260102,20250808,20260807
101280,14.15,30.5,20260102,20250808,20260807
352540,-11.54,-6.32,20260102,20250808,20260807
091180,17.03,50.36,20260102,20250808,20260807
385520,34.2,86.57,20260102,20250808,20260807
363570,-9.63,-15.83,20260102,20250808,20260807
0115D0,-7.34,,20260102,20250808,20260807
273130,-3.94,-7.64,20260102,20250808,20260807
102970,17.42,40.66,20260102,20250808,20260807
419430,-6.21,40.1,20260102,20250808,20260807
169950,0.74,18.21,20260102,20250808,20260807
428510,48.09,89.8,20260102,20250808,20260807
283580,-1.4,22.85,20260102,20250808,20260807
099140,-9.95,-2.79,20260102,20250808,20260807
204450,-18.76,-16.46,20260102,20250808,20260807
415340,31.56,80.51,20260102,20250808,20260807
256750,11.11,61.6,20260102,20250808,20260807
0065G0,-15.73,-5.48,20260102,20250808,20260807
372330,-18.25,-10.34,20260102,20250808,20260807
0048K0,-21.06,-2.3,20260102,20250808,20260807
117680,-3.58,4.72,20260102,20250808,20260807
279540,31.31,61.33,20260102,20250808,20260807
445150,-1.19,2.48,20260102,20250808,20260807
211900,30.0,44.85,20260102,20250808,20260807
237370,8.18,10.21,20260102,20250808,20260807
495850,64.88,140.3,20260102,20250808,20260807
0115E0,25.0,,20260102,20250808,20260807
373490,29.56,73.68,20260102,20250808,20260807
229200,-14.0,1.23,20260102,20250808,20260807
233740,-44.58,-25.78,20260102,20250808,20260807
360150,-49.4,-59.23,20260102,20250808,20260807
251340,-11.89,-26.21,20260102,20250808,20260807
461450,-0.37,13.34,20260102,20250808,20260807
226490,44.95,96.38,20260102,20250808,20260807
237350,58.69,134.99,20260102,20250808,20260807
359210,47.34,98.57,20260102,20250808,20260807
337140,51.01,112.67,20260102,20250808,20260807
138920,7.78,10.07,20260102,20250808,20260807
244660,3.48,3.14,20260102,20250808,20260807
375770,51.07,111.85,20260102,20250808,20260807
459560,11.46,39.82,20260102,20250808,20260807
475080,-13.84,-9.87,20260102,20250808,20260807
266410,22.4,13.53,20260102,20250808,20260807
298770,76.32,151.12,20260102,20250808,20260807
476800,-13.16,-10.14,20260102,20250808,20260807
450190,65.45,176.84,20260102,20250808,20260807
450180,0.53,29.98,20260102,20250808,20260807
266420,-18.89,-2.55,20260102,20250808,20260807
364690,53.93,114.41,20260102,20250808,20260807
487130,51.29,123.11,20260102,20250808,20260807
0074K0,23.23,45.15,20260102,20250808,20260807
471040,38.62,70.91,20260102,20250808,20260807
0132D0,-9.85,,20260102,20250808,20260807
0020H0,16.33,60.73,20260102,20250808,20260807
475070,26.51,64.94,20260102,20250808,20260807
0015B0,38.1,60.81,20260102,20250808,20260807
0104H0,16.08,,20260102,20250808,20260807
0113G0,6.85,,20260102,20250808,20260807
497780,13.0,17.33,20260102,20250808,20260807
490330,26.51,82.09,20260102,20250808,20260807
462900,-35.02,-9.45,20260102,20250808,20260807
482030,-3.69,19.21,20260102,20250808,20260807
476850,40.5,75.13,20260102,20250808,20260807
0051A0,54.61,101.11,20260102,20250808,20260807
495230,52.65,124.51,20260102,20250808,20260807
0093D0,41.07,,20260102,20250808,20260807
488290,47.01,83.47,20260102,20250808,20260807
438740,4.89,13.03,20260102,20250808,20260807
403790,47.02,97.33,20260102,20250808,20260807
152100,56.54,125.76,20260102,20250808,20260807
491220,57.26,129.15,20260102,20250808,20260807
253150,80.99,262.22,20260102,20250808,20260807
253160,-83.94,-92.58,20260102,20250808,20260807
395750,45.78,92.77,20260102,20250808,20260807
395760,38.38,81.55,20260102,20250808,20260807
453010,1.48,1.42,20260102,20250808,20260807
429740,-13.15,-8.22,20260102,20250808,20260807
449450,6.16,9.31,20260102,20250808,20260807
0104G0,-19.08,,20260102,20250808,20260807
0090B0,-27.43,,20260102,20250808,20260807
269530,4.89,11.02,20260102,20250808,20260807
433880,7.85,19.49,20260102,20250808,20260807
251590,9.03,11.03,20260102,20250808,20260807
161510,18.68,28.35,20260102,20250808,20260807
0018C0,-6.83,-10.59,20260102,20250808,20260807
489030,-22.66,-36.39,20260102,20250808,20260807
251600,7.89,10.71,20260102,20250808,20260807
461460,-3.85,-8.66,20260102,20250808,20260807
451600,-18.9,-27.56,20260102,20250808,20260807
491230,1.77,1.59,20260102,20250808,20260807
289670,-3.58,-8.11,20260102,20250808,20260807
298340,0.54,-1.31,20260102,20250808,20260807
489010,35.28,44.24,20260102,20250808,20260807
442580,109.57,356.5,20260102,20250808,20260807
189400,11.16,20.05,20260102,20250808,20260807
496770,7.38,19.78,20260102,20250808,20260807
419650,23.0,50.0,20260102,20250808,20260807
0007G0,-4.07,1.98,20260102,20250808,20260807
0035T0,11.53,68.87,20260102,20250808,20260807
415920,-1.01,41.31,20260102,20250808,20260807
0138Y0,-1.8,,20260102,20250808,20260807
278620,1.31,0.66,20260102,20250808,20260807
477050,1.92,1.66,20260102,20250808,20260807
0050E0,-17.72,-13.04,20260102,20250808,20260807
429760,9.89,23.79,20260102,20250808,20260807
269540,10.77,20.25,20260102,20250808,20260807
0057H0,4.4,12.87,20260102,20250808,20260807
494410,11.28,25.81,20260102,20250808,20260807
0089B0,6.24,,20260102,20250808,20260807
287180,31.65,49.65,20260102,20250808,20260807
213630,12.66,18.46,20260102,20250808,20260807
332610,-2.14,1.83,20260102,20250808,20260807
456200,0.42,6.0,20260102,20250808,20260807
0078V0,-20.31,-3.25,20260102,20250808,20260807
494420,0.88,5.02,20260102,20250808,20260807
0023B0,-1.99,25.99,20260102,20250808,20260807
332620,-6.38,-2.75,20260102,20250808,20260807
464470,-6.41,-3.3,20260102,20250808,20260807
461900,3.45,16.73,20260102,20250808,20260807
461910,3.21,25.4,20260102,20250808,20260807
195970,9.95,19.85,20260102,20250808,20260807
238670,8.43,13.2,20260102,20250808,20260807
195980,17.0,31.13,20260102,20250808,20260807
256450,13.51,60.73,20260102,20250808,20260807
447660,3.62,11.25,20260102,20250808,20260807
239660,1.07,0.35,20260102,20250808,20260807
421320,-0.91,24.42,20260102,20250808,20260807
464920,36.67,91.14,20260102,20250808,20260807
489000,-2.57,-6.28,20260102,20250808,20260807
0098N0,22.06,,20260102,20250808,20260807
451000,-3.81,-7.52,20260102,20250808,20260807
280920,31.52,68.21,20260102,20250808,20260807
266550,20.5,24.32,20260102,20250808,20260807
0047N0,-10.09,6.89,20260102,20250808,20260807
0128D0,-21.77,,20260102,20250808,20260807
495040,64.91,140.64,20260102,20250808,20260807
301400,-13.89,0.88,20260102,20250808,20260807
227830,44.92,96.1,20260102,20250808,20260807
122090,62.18,148.88,20260102,20250808,20260807
328370,46.29,99.29,20260102,20250808,20260807
457990,74.72,112.65,20260102,20250808,20260807
0132K0,-19.17,,20260102,20250808,20260807
0000J0,11.18,8.88,20260102,20250808,20260807
148020,56.41,125.73,20260102,20250808,20260807
361580,57.89,128.47,20260102,20250808,20260807
290080,-12.95,-20.78,20260102,20250808,20260807
284980,31.23,45.08,20260102,20250808,20260807
252400,81.81,264.1,20260102,20250808,20260807
252410,-51.32,-67.0,20260102,20250808,20260807
252420,-82.36,-92.12,20260102,20250808,20260807
475720,7.55,24.95,20260102,20250808,20260807
183700,23.12,39.23,20260102,20250808,20260807
0122W0,1.71,,20260102,20250808,20260807
465330,11.24,24.96,20260102,20250808,20260807
465350,-32.25,-45.06,20260102,20250808,20260807
422420,-4.93,2.54,20260102,20250808,20260807
105780,60.82,135.75,20260102,20250808,20260807
469070,-16.09,17.98,20260102,20250808,20260807
0093A0,50.81,,20260102,20250808,20260807
0101N0,44.58,,20260102,20250808,20260807
427120,-31.56,-38.65,20260102,20250808,20260807
477080,1.66,2.69,20260102,20250808,20260807
290130,69.06,168.45,20260102,20250808,20260807
326240,53.08,123.12,20260102,20250808,20260807
385560,-26.11,-36.22,20260102,20250808,20260807
479520,1.52,1.98,20260102,20250808,20260807
270800,11.94,19.74,20260102,20250808,20260807
292050,50.13,114.51,20260102,20250808,20260807
388280,-4.4,-3.33,20260102,20250808,20260807
