KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
385590,67.57,124.77,20260102,20250731,20260731
385600,34.66,57.21,20260102,20250731,20260731
385710,0.15,17.05,20260102,20250731,20260731
385720,69.83,115.54,20260102,20250731,20260731
387270,21.33,36.64,20260102,20250731,20260731
387280,9.61,35.98,20260102,20250731,20260731
388280,-6.7,-0.82,20260102,20250731,20260731
388420,54.83,119.35,20260102,20250731,20260731
390390,50.75,94.44,20260102,20250731,20260731
390400,9.08,20.35,20260102,20250731,20260731
391600,2.31,22.19,20260102,20250731,20260731
391670,67.7,114.03,20260102,20250731,20260731
394660,10.77,40.01,20260102,20250731,20260731
394670,5.49,67.74,20260102,20250731,20260731
395150,-40.4,-45.59,20260102,20250731,20260731
395160,111.77,252.3,20260102,20250731,20260731
395170,37.14,74.93,20260102,20250731,20260731
395270,155.0,344.91,20260102,20250731,20260731
395280,-2.84,-14.91,20260102,20250731,20260731
395290,-46.45,-43.67,20260102,20250731,20260731
395750,58.62,102.87,20260102,20250731,20260731
395760,49.96,90.19,20260102,20250731,20260731
396500,70.91,187.74,20260102,20250731,20260731
396510,-2.85,28.12,20260102,20250731,20260731
396520,44.91,105.26,20260102,20250731,20260731
397420,-1.1,-3.26,20260102,20250731,20260731
399110,6.68,22.32,20260102,20250731,20260731
399580,7.06,35.17,20260102,20250731,20260731
400570,-7.18,7.23,20260102,20250731,20260731
400580,-6.89,7.53,20260102,20250731,20260731
400590,-6.05,14.92,20260102,20250731,20260731
400970,-5.02,-0.34,20260102,20250731,20260731
401170,43.5,62.36,20260102,20250731,20260731
401470,13.14,18.17,20260102,20250731,20260731
401590,-7.15,16.98,20260102,20250731,20260731
402460,59.49,77.26,20260102,20250731,20260731
402970,19.46,26.52,20260102,20250731,20260731
403790,63.17,118.04,20260102,20250731,20260731
404120,27.22,47.36,20260102,20250731,20260731
404260,32.16,63.71,20260102,20250731,20260731
404540,33.54,65.13,20260102,20250731,20260731
404650,32.03,63.27,20260102,20250731,20260731
407300,10.29,22.0,20260102,20250731,20260731
407310,36.69,74.42,20260102,20250731,20260731
407820,-27.79,-28.29,20260102,20250731,20260731
407830,-18.08,-10.19,20260102,20250731,20260731
409810,-9.93,-16.51,20260102,20250731,20260731
409820,16.82,33.99,20260102,20250731,20260731
410870,-20.85,-25.1,20260102,20250731,20260731
411060,-10.08,25.38,20260102,20250731,20260731
411420,32.83,50.37,20260102,20250731,20260731
411540,36.7,73.87,20260102,20250731,20260731
411860,-1.64,4.52,20260102,20250731,20260731
412560,-27.62,-28.87,20260102,20250731,20260731
412570,-22.4,-27.23,20260102,20250731,20260731
412770,-6.63,-5.67,20260102,20250731,20260731
413220,-14.85,16.71,20260102,20250731,20260731
413930,63.62,123.56,20260102,20250731,20260731
414270,-3.85,6.09,20260102,20250731,20260731
414780,25.51,73.49,20260102,20250731,20260731
415340,26.79,74.6,20260102,20250731,20260731
415760,24.48,70.01,20260102,20250731,20260731
415920,-11.01,31.43,20260102,20250731,20260731
416090,26.9,69.66,20260102,20250731,20260731
417450,40.42,94.08,20260102,20250731,20260731
417630,25.19,47.63,20260102,20250731,20260731
418660,15.41,44.29,20260102,20250731,20260731
418670,20.18,7.95,20260102,20250731,20260731
419420,7.92,42.7,20260102,20250731,20260731
419430,-8.12,36.93,20260102,20250731,20260731
419650,20.23,41.73,20260102,20250731,20260731
419890,0.9,-1.34,20260102,20250731,20260731
421320,-9.93,-1.0,20260102,20250731,20260731
422420,-16.0,-9.51,20260102,20250731,20260731
423160,0.0,0.02,20260102,20250731,20260731
423170,85.76,172.45,20260102,20250731,20260731
423920,119.34,249.68,20260102,20250731,20260731
426020,18.22,35.0,20260102,20250731,20260731
426030,33.96,47.48,20260102,20250731,20260731
426150,-7.58,-12.64,20260102,20250731,20260731
427120,-33.45,-42.16,20260102,20250731,20260731
428510,36.85,77.67,20260102,20250731,20260731
428560,-5.59,-7.16,20260102,20250731,20260731
429000,8.09,14.59,20260102,20250731,20260731
429010,19.22,38.07,20260102,20250731,20260731
429740,-14.37,-9.2,20260102,20250731,20260731
429760,6.99,20.88,20260102,20250731,20260731
429980,14.54,35.81,20260102,20250731,20260731
430500,-0.72,-3.63,20260102,20250731,20260731
432600,0.28,-0.71,20260102,20250731,20260731
432840,7.4,20.77,20260102,20250731,20260731
433220,16.33,38.95,20260102,20250731,20260731
433250,27.65,57.86,20260102,20250731,20260731
433330,7.13,20.46,20260102,20250731,20260731
433500,11.22,38.78,20260102,20250731,20260731
433880,6.17,18.59,20260102,20250731,20260731
433970,2.71,6.25,20260102,20250731,20260731
433980,4.72,11.76,20260102,20250731,20260731
434060,3.82,12.88,20260102,20250731,20260731
434730,7.09,36.81,20260102,20250731,20260731
434960,70.3,135.85,20260102,20250731,20260731
435040,-3.02,9.55,20260102,20250731,20260731
435420,2.86,6.16,20260102,20250731,20260731
435530,7.43,16.83,20260102,20250731,20260731
435540,9.16,21.49,20260102,20250731,20260731
435550,9.46,22.21,20260102,20250731,20260731
436140,-5.53,-7.79,20260102,20250731,20260731
437070,-3.45,1.43,20260102,20250731,20260731
437080,-4.18,-4.09,20260102,20250731,20260731
437350,-0.16,4.44,20260102,20250731,20260731
437370,13.54,16.76,20260102,20250731,20260731
438080,3.66,10.04,20260102,20250731,20260731
438100,5.58,13.0,20260102,20250731,20260731
438320,-32.4,-35.2,20260102,20250731,20260731
438330,-0.08,-1.69,20260102,20250731,20260731
438560,0.06,-2.94,20260102,20250731,20260731
438570,-4.34,-10.19,20260102,20250731,20260731
438740,-0.2,9.23,20260102,20250731,20260731
438900,-7.19,-13.0,20260102,20250731,20260731
439860,-0.47,-2.2,20260102,20250731,20260731
439870,-19.07,-27.57,20260102,20250731,20260731
440340,3.45,10.27,20260102,20250731,20260731
440640,1.79,1.22,20260102,20250731,20260731
440650,0.72,3.46,20260102,20250731,20260731
440910,5.29,23.07,20260102,20250731,20260731
441540,-9.0,-0.37,20260102,20250731,20260731
441640,1.34,9.34,20260102,20250731,20260731
441680,-0.96,8.19,20260102,20250731,20260731
441800,43.69,73.69,20260102,20250731,20260731
442090,35.87,69.5,20260102,20250731,20260731
442260,71.78,135.02,20260102,20250731,20260731
442320,-6.01,8.17,20260102,20250731,20260731
442550,6.43,12.23,20260102,20250731,20260731
442560,10.79,20.17,20260102,20250731,20260731
442570,13.04,24.69,20260102,20250731,20260731
442580,141.78,403.49,20260102,20250731,20260731
444200,38.68,81.93,20260102,20250731,20260731
444490,7.56,21.53,20260102,20250731,20260731
445150,-8.45,2.17,20260102,20250731,20260731
445290,8.47,71.27,20260102,20250731,20260731
445690,30.32,60.49,20260102,20250731,20260731
445910,18.3,25.5,20260102,20250731,20260731
446690,81.98,190.64,20260102,20250731,20260731
446700,-15.4,-1.53,20260102,20250731,20260731
446720,18.98,26.34,20260102,20250731,20260731
446770,70.13,156.09,20260102,20250731,20260731
447430,3.35,-1.4,20260102,20250731,20260731
447620,4.45,12.86,20260102,20250731,20260731
447660,3.39,12.89,20260102,20250731,20260731
447770,-12.81,-1.94,20260102,20250731,20260731
448100,71.01,137.09,20260102,20250731,20260731
448290,6.71,14.65,20260102,20250731,20260731
448300,9.95,18.91,20260102,20250731,20260731
448330,29.49,50.17,20260102,20250731,20260731
448490,-4.62,-8.77,20260102,20250731,20260731
448540,2.94,6.02,20260102,20250731,20260731
448570,49.51,84.79,20260102,20250731,20260731
448630,25.43,42.67,20260102,20250731,20260731
449170,1.47,1.94,20260102,20250731,20260731
449180,6.64,14.42,20260102,20250731,20260731
449190,9.78,18.58,20260102,20250731,20260731
449450,-4.31,-7.12,20260102,20250731,20260731
449580,-2.69,5.86,20260102,20250731,20260731
449680,-2.25,21.66,20260102,20250731,20260731
449690,73.27,177.41,20260102,20250731,20260731
449770,6.82,20.03,20260102,20250731,20260731
449780,6.99,14.73,20260102,20250731,20260731
450180,-1.52,22.88,20260102,20250731,20260731
450190,72.16,174.93,20260102,20250731,20260731
450910,-21.94,-10.1,20260102,20250731,20260731
451000,-4.28,-7.59,20260102,20250731,20260731
451060,70.55,135.67,20260102,20250731,20260731
451150,-7.29,-8.01,20260102,20250731,20260731
451530,-30.61,-40.77,20260102,20250731,20260731
451540,-4.12,-7.23,20260102,20250731,20260731
451600,-18.47,-26.91,20260102,20250731,20260731
451670,-37.87,-50.08,20260102,20250731,20260731
452250,-12.14,-12.55,20260102,20250731,20260731
452360,19.53,20.79,20260102,20250731,20260731
453010,1.44,1.43,20260102,20250731,20260731
453060,1.52,2.62,20260102,20250731,20260731
453080,10.1,18.83,20260102,20250731,20260731
453330,7.41,15.02,20260102,20250731,20260731
453630,7.53,7.85,20260102,20250731,20260731
453640,3.59,24.99,20260102,20250731,20260731
453650,1.76,11.27,20260102,20250731,20260731
453660,-6.98,3.96,20260102,20250731,20260731
453810,-13.01,-8.67,20260102,20250731,20260731
453820,-25.55,-21.93,20260102,20250731,20260731
453850,-6.12,-6.0,20260102,20250731,20260731
453870,-12.88,-8.46,20260102,20250731,20260731
453950,50.53,95.65,20260102,20250731,20260731
454180,-10.52,-8.5,20260102,20250731,20260731
454320,16.13,47.14,20260102,20250731,20260731
454780,-4.11,-9.04,20260102,20250731,20260731
455030,-0.93,2.99,20260102,20250731,20260731
455660,-3.68,-4.75,20260102,20250731,20260731
455850,21.33,60.13,20260102,20250731,20260731
455860,-18.25,-1.84,20260102,20250731,20260731
455890,1.86,1.54,20260102,20250731,20260731
455960,1.67,7.93,20260102,20250731,20260731
456200,1.69,6.96,20260102,20250731,20260731
456250,-16.32,-5.61,20260102,20250731,20260731
456600,65.3,81.54,20260102,20250731,20260731
456610,1.13,6.97,20260102,20250731,20260731
456680,-24.57,21.8,20260102,20250731,20260731
456880,1.3,7.11,20260102,20250731,20260731
457480,-21.45,12.15,20260102,20250731,20260731
457690,-2.23,-6.7,20260102,20250731,20260731
457700,-16.69,-25.16,20260102,20250731,20260731
457930,25.99,67.96,20260102,20250731,20260731
457990,43.96,74.66,20260102,20250731,20260731
458030,1.59,1.55,20260102,20250731,20260731
458210,1.63,2.72,20260102,20250731,20260731
458250,-8.98,-8.49,20260102,20250731,20260731
458260,-5.04,-4.4,20260102,20250731,20260731
458730,18.94,26.59,20260102,20250731,20260731
458750,17.46,22.46,20260102,20250731,20260731
458760,14.84,17.92,20260102,20250731,20260731
459560,8.28,32.58,20260102,20250731,20260731
459580,-0.01,0.03,20260102,20250731,20260731
459750,8.63,22.04,20260102,20250731,20260731
459790,8.99,26.34,20260102,20250731,20260731
460270,1.57,7.48,20260102,20250731,20260731
460660,11.52,15.62,20260102,20250731,20260731
460960,-2.2,4.47,20260102,20250731,20260731
461340,54.04,79.44,20260102,20250731,20260731
461450,-10.11,2.32,20260102,20250731,20260731
461460,-4.6,-8.88,20260102,20250731,20260731
461490,-0.61,8.07,20260102,20250731,20260731
461500,-3.65,-8.51,20260102,20250731,20260731
461580,-9.87,2.18,20260102,20250731,20260731
461600,-4.28,-5.03,20260102,20250731,20260731
461900,-0.14,15.36,20260102,20250731,20260731
461910,-6.54,19.71,20260102,20250731,20260731
461950,-18.24,-0.24,20260102,20250731,20260731
462010,-18.37,4.61,20260102,20250731,20260731
462330,-37.75,-30.88,20260102,20250731,20260731
462340,-2.55,2.52,20260102,20250731,20260731
462900,-46.95,-24.64,20260102,20250731,20260731
463050,-41.3,-15.7,20260102,20250731,20260731
463250,6.54,0.16,20260102,20250731,20260731
463290,1.63,0.94,20260102,20250731,20260731
463300,2.43,21.44,20260102,20250731,20260731
463640,3.51,9.46,20260102,20250731,20260731
463680,20.74,38.01,20260102,20250731,20260731
463690,-8.72,5.78,20260102,20250731,20260731
464240,-0.12,-1.03,20260102,20250731,20260731
464310,-4.92,7.28,20260102,20250731,20260731
464470,-6.29,-1.15,20260102,20250731,20260731
464600,56.98,115.99,20260102,20250731,20260731
464610,-27.82,-42.41,20260102,20250731,20260731
464920,34.7,81.12,20260102,20250731,20260731
464930,7.85,28.69,20260102,20250731,20260731
465330,-1.22,13.4,20260102,20250731,20260731
465350,-22.28,-38.62,20260102,20250731,20260731
465580,4.11,24.23,20260102,20250731,20260731
465610,2.42,40.67,20260102,20250731,20260731
465620,-8.21,-26.64,20260102,20250731,20260731
465660,44.19,91.64,20260102,20250731,20260731
465670,13.63,30.15,20260102,20250731,20260731
465780,1.54,-0.5,20260102,20250731,20260731
466810,-13.11,0.81,20260102,20250731,20260731
466920,-13.02,-2.39,20260102,20250731,20260731
466930,64.85,113.29,20260102,20250731,20260731
466940,20.66,32.78,20260102,20250731,20260731
466950,36.61,53.78,20260102,20250731,20260731
468370,-2.81,1.42,20260102,20250731,20260731
468380,-3.22,1.17,20260102,20250731,20260731
468630,-4.95,0.54,20260102,20250731,20260731
469050,69.58,106.29,20260102,20250731,20260731
469060,69.74,118.05,20260102,20250731,20260731
469070,-23.81,2.34,20260102,20250731,20260731
469150,107.17,258.89,20260102,20250731,20260731
469160,52.83,111.01,20260102,20250731,20260731
469170,-10.01,-2.8,20260102,20250731,20260731
469530,0.55,-3.92,20260102,20250731,20260731
469790,106.32,229.44,20260102,20250731,20260731
469830,1.9,1.45,20260102,20250731,20260731
470310,37.78,82.87,20260102,20250731,20260731
471040,40.49,77.23,20260102,20250731,20260731
471230,-4.4,-9.06,20260102,20250731,20260731
471460,-19.99,-28.44,20260102,20250731,20260731
471760,0.86,25.75,20260102,20250731,20260731
471780,83.83,196.22,20260102,20250731,20260731
471990,25.38,87.1,20260102,20250731,20260731
472150,49.17,70.24,20260102,20250731,20260731
472160,-0.39,11.53,20260102,20250731,20260731
472170,-1.25,5.02,20260102,20250731,20260731
472720,35.07,57.06,20260102,20250731,20260731
472830,-9.18,-5.49,20260102,20250731,20260731
472840,71.76,137.12,20260102,20250731,20260731
472870,-11.05,-12.58,20260102,20250731,20260731
472920,-4.07,-12.3,20260102,20250731,20260731
473290,1.16,0.09,20260102,20250731,20260731
473330,-9.0,-5.39,20260102,20250731,20260731
473440,1.79,1.41,20260102,20250731,20260731
473460,-6.24,9.13,20260102,20250731,20260731
473490,43.28,58.4,20260102,20250731,20260731
473590,-12.82,-3.28,20260102,20250731,20260731
473640,-13.32,50.76,20260102,20250731,20260731
474220,-6.23,6.93,20260102,20250731,20260731
474390,-19.42,-27.74,20260102,20250731,20260731
474590,109.89,253.65,20260102,20250731,20260731
474800,28.37,37.04,20260102,20250731,20260731
474920,10.89,18.23,20260102,20250731,20260731
475050,-46.21,-41.31,20260102,20250731,20260731
475070,20.52,55.32,20260102,20250731,20260731
475080,-14.71,-10.28,20260102,20250731,20260731
475260,1.52,1.28,20260102,20250731,20260731
475270,1.61,1.42,20260102,20250731,20260731
475280,1.81,1.32,20260102,20250731,20260731
475300,57.73,98.74,20260102,20250731,20260731
475310,25.13,84.64,20260102,20250731,20260731
475350,6.97,23.2,20260102,20250731,20260731
475380,7.13,7.98,20260102,20250731,20260731
475630,1.66,2.24,20260102,20250731,20260731
475720,9.78,24.15,20260102,20250731,20260731
476000,-59.63,-44.65,20260102,20250731,20260731
476030,10.41,25.46,20260102,20250731,20260731
476070,0.56,26.42,20260102,20250731,20260731
476260,36.41,80.14,20260102,20250731,20260731
476310,3.74,26.35,20260102,20250731,20260731
476450,1.79,0.08,20260102,20250731,20260731
476550,-10.44,-12.94,20260102,20250731,20260731
476690,6.7,30.26,20260102,20250731,20260731
476750,-10.85,-12.18,20260102,20250731,20260731
476760,-6.24,-1.53,20260102,20250731,20260731
476800,-13.37,-10.23,20260102,20250731,20260731
476850,53.53,88.35,20260102,20250731,20260731
477050,1.93,1.68,20260102,20250731,20260731
477080,1.63,2.72,20260102,20250731,20260731
477490,0.76,15.21,20260102,20250731,20260731
477730,-10.29,-7.23,20260102,20250731,20260731
478150,4.99,15.75,20260102,20250731,20260731
479080,1.88,2.14,20260102,20250731,20260731
479520,1.48,1.99,20260102,20250731,20260731
479620,74.64,114.29,20260102,20250731,20260731
479730,-4.07,5.21,20260102,20250731,20260731
479850,13.8,-3.19,20260102,20250731,20260731
480020,-14.74,-3.08,20260102,20250731,20260731
480030,-4.04,1.37,20260102,20250731,20260731
480040,28.16,59.68,20260102,20250731,20260731
480260,0.89,0.11,20260102,20250731,20260731
480310,46.23,62.33,20260102,20250731,20260731
480460,-9.9,-6.62,20260102,20250731,20260731
481050,-0.02,-0.01,20260102,20250731,20260731
481060,-10.61,-13.21,20260102,20250731,20260731
481180,-1.3,-0.37,20260102,20250731,20260731
481190,-0.15,18.15,20260102,20250731,20260731
481340,-9.05,-4.84,20260102,20250731,20260731
481430,-4.21,-8.83,20260102,20250731,20260731
482030,-13.15,5.17,20260102,20250731,20260731
482730,1.74,9.86,20260102,20250731,20260731
483020,-33.15,-6.88,20260102,20250731,20260731
483030,9.08,31.66,20260102,20250731,20260731
483280,-7.77,2.69,20260102,20250731,20260731
483290,13.2,15.36,20260102,20250731,20260731
483320,60.85,122.33,20260102,20250731,20260731
483330,10.71,7.36,20260102,20250731,20260731
483340,46.44,90.4,20260102,20250731,20260731
483570,1.1,19.74,20260102,20250731,20260731
484790,-6.85,-6.85,20260102,20250731,20260731
484880,27.13,38.42,20260102,20250731,20260731
484890,1.52,1.26,20260102,20250731,20260731
485540,0.47,19.42,20260102,20250731,20260731
485690,22.46,43.99,20260102,20250731,20260731
485810,-0.14,33.15,20260102,20250731,20260731
486240,78.5,165.75,20260102,20250731,20260731
486290,0.47,7.11,20260102,20250731,20260731
486450,6.73,13.42,20260102,20250731,20260731
486830,1.76,2.55,20260102,20250731,20260731
487130,59.47,127.94,20260102,20250731,20260731
487230,25.74,20.22,20260102,20250731,20260731
487240,34.15,88.18,20260102,20250731,20260731
487340,1.96,1.75,20260102,20250731,20260731
487750,86.05,209.97,20260102,20250731,20260731
487910,-3.55,-3.24,20260102,20250731,20260731
487920,-4.27,-0.18,20260102,20250731,20260731
487950,25.7,27.44,20260102,20250731,20260731
488080,82.9,379.75,20260102,20250731,20260731
488200,1.74,22.87,20260102,20250731,20260731
488210,47.03,112.66,20260102,20250731,20260731
488290,36.3,77.82,20260102,20250731,20260731
488480,9.7,22.47,20260102,20250731,20260731
488500,10.34,19.67,20260102,20250731,20260731
488720,-3.62,-6.71,20260102,20250731,20260731
488770,1.92,1.63,20260102,20250731,20260731
488980,1.66,-0.19,20260102,20250731,20260731
489000,-3.68,-5.99,20260102,20250731,20260731
489010,24.25,30.77,20260102,20250731,20260731
489030,-30.03,-41.88,20260102,20250731,20260731
489250,19.46,27.13,20260102,20250731,20260731
489290,-4.82,8.83,20260102,20250731,20260731
489860,12.58,26.1,20260102,20250731,20260731
490090,4.95,25.75,20260102,20250731,20260731
490330,26.26,74.91,20260102,20250731,20260731
490480,5.33,4.26,20260102,20250731,20260731
490490,7.06,13.97,20260102,20250731,20260731
490590,6.28,16.81,20260102,20250731,20260731
490600,7.75,7.63,20260102,20250731,20260731
491010,37.02,53.59,20260102,20250731,20260731
491090,7.44,29.98,20260102,20250731,20260731
491220,74.23,142.09,20260102,20250731,20260731
491230,1.71,1.54,20260102,20250731,20260731
491510,17.97,32.57,20260102,20250731,20260731
491610,1.57,1.96,20260102,20250731,20260731
491620,-2.8,3.93,20260102,20250731,20260731
491630,-54.01,-66.64,20260102,20250731,20260731
491700,70.71,134.13,20260102,20250731,20260731
491820,32.73,86.66,20260102,20250731,20260731
491830,45.45,56.71,20260102,20250731,20260731
492500,0.48,-0.73,20260102,20250731,20260731
493420,19.95,26.69,20260102,20250731,20260731
493810,-4.78,7.21,20260102,20250731,20260731
494180,3.92,19.0,20260102,20250731,20260731
494210,-0.37,7.19,20260102,20250731,20260731
494220,96.41,250.97,20260102,20250731,20260731
494300,-7.03,-3.47,20260102,20250731,20260731
494310,144.3,518.24,20260102,20250731,20260731
494330,98.93,123.06,20260102,20250731,20260731
494340,58.14,51.27,20260102,20250731,20260731
494410,6.41,20.97,20260102,20250731,20260731
494420,-0.57,2.67,20260102,20250731,20260731
494670,-14.72,-3.17,20260102,20250731,20260731
494840,7.13,23.36,20260102,20250731,20260731
494890,72.49,139.08,20260102,20250731,20260731
495040,76.26,146.61,20260102,20250731,20260731
495050,77.73,147.94,20260102,20250731,20260731
495060,77.61,128.84,20260102,20250731,20260731
495230,65.21,130.76,20260102,20250731,20260731
495330,75.64,145.42,20260102,20250731,20260731
495550,77.43,148.8,20260102,20250731,20260731
495750,80.34,151.89,20260102,20250731,20260731
495850,77.21,146.92,20260102,20250731,20260731
495940,47.99,68.39,20260102,20250731,20260731
496020,2.02,1.73,20260102,20250731,20260731
496080,77.29,146.86,20260102,20250731,20260731
496090,75.63,146.93,20260102,20250731,20260731
496120,81.72,153.3,20260102,20250731,20260731
496130,56.07,94.91,20260102,20250731,20260731
496770,5.8,14.93,20260102,20250731,20260731
497510,6.32,34.24,20260102,20250731,20260731
497520,2.29,25.42,20260102,20250731,20260731
497570,42.45,74.98,20260102,20250731,20260731
497780,16.2,18.92,20260102,20250731,20260731
497880,-0.01,0.04,20260102,20250731,20260731
498050,-39.32,-19.88,20260102,20250731,20260731
498180,-4.13,-9.19,20260102,20250731,20260731
498270,10.14,30.14,20260102,20250731,20260731
498400,47.74,77.45,20260102,20250731,20260731
498410,-3.16,-8.66,20260102,20250731,20260731
498610,-17.65,-16.01,20260102,20250731,20260731
498860,11.06,22.04,20260102,20250731,20260731
499150,2.16,7.03,20260102,20250731,20260731
499660,0.0,0.03,20260102,20250731,20260731
