,종가,NAV,괴리율
2026-03-10,25020,25049.28,-0.12
2026-03-11,25010,24951.27,0.24
2026-03-12,24970,25180.25,-0.83
2026-03-13,25030,25007.32,0.09
2026-03-16,25055,24921.85,0.53
2026-03-17,24980,25110.69,-0.52
2026-03-18,25135,24997.04,0.55
2026-03-19,24915,24953.62,-0.15
2026-03-20,24885,24879.88,0.02
2026-03-23,24625,24777.14,-0.61
2026-03-24,24625,24696.47,-0.29
2026-03-25,24805,24678.3,0.51
2026-03-26,24850,24933.33,-0.33
2026-03-27,24680,24530.06,0.61
2026-03-30,24275,24228.99,0.19
2026-03-31,24575,24363.57,0.87
2026-04-01,24760,24602.43,0.64
2026-04-02,24760,25083.23,-1.29
2026-04-03,24830,24872.74,-0.17
2026-04-06,24870,24890.81,-0.08
2026-04-07,24870,24967.73,-0.39
2026-04-08,25090,24429.14,2.71
2026-04-09,25200,25243.78,-0.17
2026-04-10,25385,25400.08,-0.06
2026-04-13,25340,25488.12,-0.58
2026-04-14,25610,25608.37,0.01
2026-04-15,25795,25788.4,0.03
2026-04-16,26050,26002.43,0.18
2026-04-17,26220,26226.85,-0.03
2026-04-20,26275,26429.53,-0.58
2026-04-21,26295,26212.59,0.31
2026-04-22,26325,26178.83,0.56
2026-04-23,26435,26542.2,-0.4
2026-04-24,26510,26495.64,0.05
2026-04-27,26475,26491.27,-0.06
2026-04-28,26525,26482.39,0.16
2026-04-29,26490,26449.28,0.15
2026-04-30,26435,26516.16,-0.31
2026-05-04,26550,26496.45,0.2
2026-05-06,26565,26465.59,0.38
2026-05-07,26835,26830.78,0.02
2026-05-08,27130,27054.64,0.28
2026-05-11,27280,27298.93,-0.07
2026-05-12,27570,27677.83,-0.39
2026-05-13,27705,27647.49,0.21
2026-05-14,27895,27817.51,0.28
2026-05-15,28040,28215.12,-0.62
2026-05-18,27665,27861.6,-0.71
2026-05-19,27915,27980.92,-0.24
2026-05-20,27805,27777.51,0.1
2026-05-21,28055,28063.26,-0.03
2026-05-22,28410,28321.29,0.31
2026-05-26,28385,28186.46,0.7
2026-05-27,28320,28302.46,0.06
2026-05-28,28310,28337.14,-0.1
2026-05-29,28615,28595.98,0.07
2026-06-01,28670,28591.64,0.27
2026-06-02,28840,28898.62,-0.2
2026-06-04,28915,28976.69,-0.21
2026-06-05,29145,29275.99,-0.45
2026-06-08,28485,28429.23,0.2
2026-06-09,28160,28089.05,0.25
2026-06-10,28160,28239.7,-0.28
2026-06-11,27970,27869.16,0.36
2026-06-12,28185,28188.14,-0.01
2026-06-15,28530,28169.3,1.28
2026-06-16,28655,28651.62,0.01
2026-06-17,28575,28522.79,0.18
2026-06-18,28635,28431.75,0.71
2026-06-19,28620,28737.16,-0.41
2026-06-22,28890,28925.13,-0.12
2026-06-23,28555,28858.82,-1.05
2026-06-24,28540,28494.28,0.16
2026-06-25,28690,28483.08,0.73
2026-06-26,28170,28285.54,-0.41
2026-06-29,28635,28506.18,0.45
2026-06-30,28950,28925.92,0.08
2026-07-01,29150,29259.39,-0.37
2026-07-02,29175,29216.01,-0.14
2026-07-03,28800,28647.21,0.53
2026-07-06,28855,28735.22,0.42
2026-07-07,28830,28908.14,-0.27
2026-07-08,28200,28219.94,-0.07
2026-07-09,28350,28282.93,0.24
2026-07-10,28385,28425.22,-0.14
2026-07-13,28465,28584.94,-0.42
2026-07-14,28185,28162.96,0.08
2026-07-15,28220,28111.62,0.39
2026-07-16,28135,28138.4,-0.01
2026-07-20,27665,27674.69,-0.04
2026-07-21,27655,27529.28,0.46
2026-07-22,27830,27898.44,-0.25
2026-07-23,27570,27610.85,-0.15
2026-07-24,27260,27273.49,-0.05
2026-07-27,27580,27324.3,0.94
2026-07-28,27140,27216.98,-0.28
2026-07-29,26995,26914.22,0.3
2026-07-30,26390,26335.53,0.21
2026-07-31,26710,26524.42,0.7
2026-08-03,26980,26820.01,0.6
2026-08-04,27340,27269.04,0.26
2026-08-05,27700,27617.54,0.3
