,종가,NAV,괴리율
2026-03-20,12920,12930.74,-0.08
2026-03-23,12725,12815.44,-0.71
2026-03-24,12575,12795.35,-1.72
2026-03-25,12680,12712.84,-0.26
2026-03-26,12770,12851.48,-0.63
2026-03-27,12555,12501.44,0.43
2026-03-30,12325,12297.67,0.22
2026-03-31,12465,12314.24,1.22
2026-04-01,12635,12571.34,0.51
2026-04-02,12615,12889.98,-2.13
2026-04-03,12675,12776.33,-0.79
2026-04-06,12715,12785.63,-0.55
2026-04-07,12760,12824.81,-0.51
2026-04-08,12770,12596.7,1.38
2026-04-09,12940,13076.63,-1.04
2026-04-10,13080,13182.2,-0.78
2026-04-13,13085,13305.56,-1.66
2026-04-14,13375,13396.27,-0.16
2026-04-15,13460,13606.99,-1.08
2026-04-16,13710,13788.55,-0.57
2026-04-17,13890,13902.37,-0.09
2026-04-20,13915,14033.32,-0.84
2026-04-21,13840,13878.97,-0.28
2026-04-22,13905,13856.68,0.35
2026-04-23,14000,14152.87,-1.08
2026-04-24,14065,14038.75,0.19
2026-04-27,14185,14143.01,0.3
2026-04-28,14185,14204.94,-0.14
2026-04-29,14125,14116.66,0.06
2026-04-30,14000,14113.82,-0.81
2026-05-04,14135,14115.22,0.14
2026-05-06,14175,14129.58,0.32
2026-05-07,14360,14439.04,-0.55
2026-05-08,14590,14587.12,0.02
2026-05-11,14825,14779.62,0.31
2026-05-12,14930,14994.67,-0.43
2026-05-13,14960,14950.99,0.06
2026-05-14,15165,15121.91,0.28
2026-05-15,15255,15400.85,-0.95
2026-05-18,15045,15152.06,-0.71
2026-05-19,15025,15129.36,-0.69
2026-05-20,15000,14967.83,0.21
2026-05-21,15165,15172.98,-0.05
2026-05-22,15365,15317.91,0.31
2026-05-26,15280,15188.69,0.6
2026-05-27,15400,15339.0,0.4
2026-05-28,15260,15352.71,-0.6
2026-05-29,15540,15547.89,-0.05
2026-06-01,15615,15590.29,0.16
2026-06-02,15880,15859.96,0.13
2026-06-04,15735,15813.78,-0.5
2026-06-05,15830,15908.51,-0.49
2026-06-08,15210,15260.48,-0.33
2026-06-09,15185,15139.7,0.3
2026-06-10,15085,15161.4,-0.5
2026-06-11,14900,14859.18,0.27
2026-06-12,15160,15108.56,0.34
2026-06-15,15220,15074.74,0.96
2026-06-16,15485,15499.82,-0.1
2026-06-17,15375,15344.7,0.2
2026-06-18,15390,15317.57,0.47
2026-06-19,15520,15583.3,-0.41
2026-06-22,15595,15685.05,-0.57
2026-06-23,15330,15576.32,-1.58
2026-06-24,15205,15239.98,-0.23
2026-06-25,15280,15210.8,0.45
2026-06-26,15060,15116.17,-0.37
2026-06-29,15210,15195.38,0.1
2026-06-30,15475,15541.54,-0.43
2026-07-01,15785,15826.13,-0.26
2026-07-02,15720,15739.38,-0.12
2026-07-03,15365,15296.31,0.45
2026-07-06,15390,15343.27,0.3
2026-07-07,15380,15492.86,-0.73
2026-07-08,15060,15078.33,-0.12
2026-07-09,15150,15176.7,-0.18
2026-07-10,15280,15296.65,-0.11
2026-07-13,15335,15406.8,-0.47
2026-07-14,15035,15060.9,-0.17
2026-07-15,15180,15133.05,0.31
2026-07-16,15070,15170.85,-0.66
2026-07-20,14600,14687.24,-0.59
2026-07-21,14715,14669.41,0.31
2026-07-22,14885,14923.84,-0.26
2026-07-23,14710,14745.07,-0.24
2026-07-24,14450,14494.72,-0.31
2026-07-27,14650,14422.65,1.58
2026-07-28,14270,14312.42,-0.3
2026-07-29,14105,14099.33,0.04
2026-07-30,13745,13721.58,0.17
2026-07-31,14105,14024.74,0.57
2026-08-03,14280,14284.95,-0.03
2026-08-04,14660,14630.12,0.2
2026-08-05,14945,14897.1,0.32
